## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  243    X0/2A= 0.6996    PHI= 135.0    RE= 6.29E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   479.8  136.8 -136.7   10.0 -0.759 -0.009  0.112 44.8  654.4 -151.3
   480.2  140.3 -140.1   14.9 -0.753  0.000  0.108 44.9  645.5 -160.0
   480.5  143.8 -143.7   20.0 -0.758  0.012  0.062 45.0  646.4 -180.4
   480.9  147.4 -147.1   24.9 -0.753  0.034  0.001 44.8  631.0 -186.1
   481.3  150.9 -150.8   30.0 -0.725  0.063 -0.088 45.0  600.9 -180.7
   481.5  154.3 -154.2   34.9 -0.705  0.122 -0.209 45.0  622.2 -152.0
   482.0  157.9 -157.7   39.9 -0.745  0.166 -0.380 45.0  811.9 -125.1
   482.9  165.0 -164.8   50.0 -0.836  0.147 -0.576 44.9 1174.9 -129.4
   483.5  172.0 -171.9   60.0 -0.855  0.117 -0.614 45.0 1256.9 -138.9
   484.4  179.0 -179.0   70.0 -0.850  0.106 -0.627 45.0 1262.2 -146.6
   485.0  186.1 -186.0   80.0 -0.853  0.113 -0.630 45.0 1271.4 -157.4
   485.8  193.1 -193.1   90.0 -0.856  0.113 -0.626 45.0 1270.0 -154.5
   486.5  200.2 -200.1  100.0 -0.859  0.113 -0.625 45.0 1279.3 -152.5
   487.3  207.3 -207.2  110.0 -0.857  0.119 -0.623 45.1 1279.0 -153.8
   488.0  214.3 -214.2  120.0 -0.860  0.125 -0.616 45.0 1268.8 -153.0
   488.8  221.3 -221.3  130.0 -0.863  0.129 -0.608 44.9 1262.5 -147.8
   489.5  228.4 -228.4  140.0 -0.868  0.126 -0.598 45.0 1260.2 -137.2
   491.0  242.5 -242.4  160.0 -0.868  0.129 -0.585 44.9 1241.9 -127.8
   492.5  256.6 -256.6  180.0 -0.872  0.120 -0.570 44.9 1227.8 -106.6
   493.9  270.7 -270.7  200.0 -0.870  0.118 -0.560 45.1 1218.6  -96.8
   495.4  284.8 -284.8  220.0 -0.875  0.110 -0.547 45.0 1207.6  -81.3
   497.1  298.9 -299.0  240.1 -0.874  0.105 -0.538 45.0 1193.0  -77.0
   498.6  313.0 -313.2  260.2 -0.879  0.093 -0.527 45.1 1190.5  -62.7
   500.1  327.1 -327.2  280.1 -0.874  0.089 -0.528 45.0 1177.4  -60.5
   501.6  341.2 -341.3  300.1 -0.879  0.082 -0.518 44.9 1168.5  -50.4
   503.1  355.3 -355.5  320.1 -0.876  0.077 -0.516 45.0 1164.5  -48.8
   504.4  369.4 -369.5  340.1 -0.882  0.069 -0.508 44.9 1163.1  -41.7
