## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  253    X0/2A= 0.6996    PHI= 185.0    RE= 6.26E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   480.1  -16.8 -192.7   10.1 -1.092  0.099  0.194 44.9 1381.5 -272.4
   480.5  -17.3 -197.6   15.1 -1.084  0.090  0.232 44.9 1377.1 -269.1
   480.7  -17.7 -202.5   20.0 -1.077  0.083  0.268 45.0 1384.9 -272.1
   481.1  -18.1 -207.5   25.0 -1.072  0.078  0.300 45.1 1395.5 -277.4
   481.5  -18.5 -212.5   30.0 -1.067  0.080  0.332 44.9 1394.4 -285.6
   481.8  -19.0 -217.4   35.0 -1.061  0.068  0.365 44.8 1400.2 -285.5
   482.2  -19.4 -222.4   40.0 -1.055  0.059  0.398 45.0 1424.8 -298.3
   482.8  -20.2 -232.3   49.9 -1.041  0.050  0.440 44.9 1422.9 -312.4
   483.7  -21.1 -242.2   59.9 -1.028  0.030  0.472 44.9 1420.4 -314.4
   484.5  -22.0 -252.3   70.1 -1.002 -0.019  0.485 44.9 1378.7 -266.3
   485.1  -22.9 -262.1   80.0 -0.982 -0.053  0.480 45.1 1340.6 -216.5
   486.0  -23.8 -272.1   90.0 -0.966 -0.087  0.446 44.9 1269.2 -156.5
   486.6  -24.7 -282.0  100.0 -0.952 -0.113  0.400 45.0 1206.3  -90.6
   487.4  -25.6 -292.0  110.1 -0.936 -0.148  0.338 45.0 1129.9  -18.1
   488.1  -26.5 -301.8  119.9 -0.924 -0.167  0.272 44.9 1068.0   54.2
   488.9  -27.2 -311.8  130.0 -0.916 -0.185  0.203 44.9 1020.8   95.2
   489.5  -28.1 -321.7  139.9 -0.908 -0.184  0.135 44.9  979.7  137.0
   491.0  -29.9 -341.6  160.0 -0.894 -0.175  0.026 45.0  930.0  194.5
   492.5  -31.6 -361.4  179.9 -0.880 -0.140 -0.063 44.9  892.1  218.5
   494.0  -33.4 -381.3  199.9 -0.876 -0.118 -0.128 44.9  891.9  225.0
   495.4  -35.2 -401.2  220.0 -0.875 -0.095 -0.185 45.0  907.0  207.1
   496.9  -37.0 -421.1  240.0 -0.875 -0.086 -0.223 45.1  927.1  199.6
   498.5  -38.7 -441.0  260.1 -0.874 -0.074 -0.259 45.0  938.0  180.6
   500.0  -40.3 -460.9  280.1 -0.874 -0.069 -0.282 45.0  952.8  173.8
   501.5  -42.1 -480.8  300.1 -0.872 -0.060 -0.311 45.1  967.1  149.6
   502.8  -43.9 -500.5  319.9 -0.872 -0.057 -0.326 45.0  974.5  144.0
   504.2  -45.7 -520.4  340.0 -0.872 -0.050 -0.346 45.0  988.9  127.7
