## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  263    X0/2A= 0.7856    PHI= 139.9    RE= 6.26E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   686.4  111.9 -132.5    9.3 -0.774  0.059  0.097 45.0  681.9 -155.9
   687.0  115.0 -136.3   14.3 -0.765  0.039  0.123 45.0  671.4 -150.4
   687.6  118.3 -140.1   19.3 -0.767  0.012  0.149 44.9  677.7 -126.9
   688.0  121.5 -143.9   24.3 -0.787 -0.018  0.161 45.0  720.8  -93.8
   688.7  124.6 -147.7   29.3 -0.822 -0.052  0.159 45.0  787.9  -60.3
   689.1  127.9 -151.4   34.2 -0.856 -0.072  0.137 45.0  846.0  -47.0
   689.7  131.1 -155.2   39.2 -0.874 -0.087  0.099 45.0  873.3  -29.3
   690.9  137.5 -162.9   49.3 -0.855 -0.070 -0.020 45.0  823.2  -41.5
   692.1  143.9 -170.5   59.3 -0.808  0.020 -0.228 45.0  788.0 -113.2
   693.4  150.2 -178.2   69.4 -0.803  0.064 -0.388 45.0  892.1 -124.3
   694.4  156.6 -185.7   79.3 -0.815  0.078 -0.532 45.0 1065.7 -142.6
   695.6  163.0 -193.4   89.3 -0.841  0.080 -0.617 45.1 1227.3 -166.0
   696.9  169.3 -201.0   99.3 -0.843  0.073 -0.642 45.0 1262.6 -173.1
   698.1  175.7 -208.6  109.3 -0.841  0.068 -0.658 45.0 1277.9 -176.2
   699.3  182.1 -216.3  119.4 -0.849  0.095 -0.653 45.0 1290.7 -177.6
   700.4  188.5 -223.8  129.3 -0.848  0.097 -0.653 44.9 1286.5 -173.2
   701.6  194.8 -231.4  139.3 -0.849  0.110 -0.644 45.0 1280.7 -166.3
   703.8  207.6 -246.7  159.3 -0.845  0.122 -0.632 45.0 1259.9 -150.1
   706.3  220.4 -262.0  179.4 -0.852  0.137 -0.602 45.1 1240.6 -125.2
   708.6  233.2 -277.1  199.4 -0.853  0.135 -0.586 45.0 1216.8 -106.4
   710.8  245.9 -292.3  219.3 -0.857  0.132 -0.566 45.1 1203.5  -86.1
   713.1  258.7 -307.5  239.3 -0.862  0.124 -0.545 45.0 1179.4  -64.8
   715.6  271.5 -322.8  259.4 -0.859  0.118 -0.540 45.0 1166.9  -56.9
   717.9  284.2 -338.0  279.3 -0.862  0.108 -0.529 45.1 1158.4  -45.6
   720.1  297.1 -353.1  299.3 -0.866  0.100 -0.520 45.1 1155.5  -36.9
   722.4  309.8 -368.3  319.3 -0.863  0.095 -0.517 45.1 1145.4  -34.3
   724.9  322.6 -383.6  339.4 -0.866  0.085 -0.510 45.0 1139.1  -29.0
