## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN: 3168    X0/2A= 0.8758    PHI= 130.0    RE= 6.58E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   903.9  108.5  -91.1    9.9 -0.760  0.069  0.072 45.2  684.2  -75.8
   904.7  112.3  -94.1   14.9 -0.757  0.070  0.059 45.2  677.2  -67.1
   905.6  116.1  -97.4   20.0 -0.751  0.059  0.071 45.2  668.1  -72.0
   906.4  119.9 -100.5   24.9 -0.737  0.054  0.064 45.3  642.9  -76.2
   907.6  123.7 -103.7   30.0 -0.700  0.058 -0.110 45.2  587.9  -56.3
   908.4  127.4 -106.8   34.9 -0.669  0.065 -0.078 45.2  534.1  -55.1
   909.4  131.2 -110.0   40.0 -0.555  0.090 -0.336 45.1  499.3  -44.9
   911.2  138.7 -116.3   50.0 -0.636  0.101 -0.375 45.3  649.5  -15.0
   913.1  146.3 -122.6   60.0 -0.750  0.054 -0.556 45.2 1020.3  -35.1
   915.1  153.7 -129.0   70.0 -0.802  0.013 -0.610 45.2 1186.1  -57.1
   916.9  161.3 -135.3   80.0 -0.805 -0.002 -0.633 45.2 1222.6  -64.0
   918.8  168.8 -141.6   90.0 -0.816 -0.001 -0.639 45.2 1252.1  -85.2
   920.6  176.3 -147.9  100.0 -0.809  0.001 -0.656 45.1 1261.2  -94.4
   922.6  183.9 -154.2  110.0 -0.804  0.006 -0.666 45.1 1263.9 -101.4
   924.4  191.4 -160.5  120.0 -0.816  0.009 -0.659 45.2 1281.9 -111.2
   926.3  199.0 -166.9  130.1 -0.811  0.008 -0.662 45.2 1277.1 -108.5
   928.1  206.5 -173.1  140.0 -0.823  0.024 -0.656 45.3 1294.2 -117.5
   931.8  221.5 -185.8  160.0 -0.823  0.032 -0.654 45.2 1290.2 -116.2
   935.6  236.5 -198.4  180.0 -0.825  0.045 -0.646 45.3 1284.9 -109.9
   939.3  251.6 -211.0  200.0 -0.824  0.056 -0.639 45.2 1269.4 -100.9
   943.1  266.6 -223.7  220.0 -0.835  0.052 -0.621 45.2 1262.6  -92.8
   946.8  281.7 -236.3  240.0 -0.844  0.056 -0.602 45.2 1257.0  -84.3
   950.6  296.8 -248.9  260.0 -0.841  0.058 -0.598 45.1 1240.9  -73.3
   954.3  311.8 -261.6  280.0 -0.844  0.055 -0.590 45.3 1245.9  -67.4
   958.0  326.8 -274.3  300.0 -0.850  0.052 -0.576 45.3 1234.8  -58.4
   961.8  341.9 -286.9  320.1 -0.847  0.049 -0.576 45.2 1222.8  -54.5
   965.5  357.0 -299.5  340.1 -0.851  0.044 -0.565 45.2 1219.8  -45.7
