## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN: 3176    X0/2A= 0.8758    PHI= 170.0    RE= 6.53E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   904.7   25.6 -144.5   15.1 -0.994 -0.178  0.238 45.3 1252.0 -104.2
   905.5   26.4 -149.3   20.0 -0.989 -0.181  0.244 45.3 1246.1 -106.5
   906.4   27.2 -154.1   25.0 -0.984 -0.174  0.262 45.3 1240.9 -107.3
   907.2   28.1 -158.9   29.9 -0.982 -0.212  0.284 45.3 1267.0 -148.9
   908.3   28.9 -163.9   35.1 -0.979 -0.195  0.278 45.2 1244.3 -135.1
   909.2   29.8 -168.5   39.9 -0.972 -0.189  0.295 45.3 1238.9 -142.9
   911.0   31.5 -178.3   50.0 -0.966 -0.226  0.318 45.2 1259.7 -200.4
   912.8   33.2 -187.9   59.9 -0.956 -0.250  0.367 45.3 1288.5 -268.4
   914.7   34.9 -197.6   69.9 -0.961 -0.265  0.389 45.2 1325.7 -337.9
   916.6   36.6 -207.3   79.9 -0.973 -0.279  0.399 45.3 1372.6 -438.7
   918.6   38.3 -217.0   90.0 -0.942 -0.257  0.513 45.3 1407.5 -573.8
   920.5   40.0 -226.7  100.0 -0.984 -0.198  0.427 45.3 1378.4 -669.0
   922.2   41.8 -236.3  109.9 -0.928 -0.093  0.567 45.3 1380.3 -722.9
   924.3   43.4 -246.1  120.1 -1.049  0.082  0.232 45.3 1338.3 -891.3
   926.1   45.1 -255.8  130.1 -0.914  0.197  0.580 45.3 1400.0 -859.3
   928.0   46.8 -265.5  140.1 -0.977  0.227  0.393 45.3 1340.3 -705.6
   931.7   50.2 -284.8  160.1 -0.972  0.369  0.100 45.4 1272.1 -396.4
   935.5   53.6 -304.2  180.1 -0.934  0.333 -0.006 45.3 1142.6 -185.9
   939.2   57.0 -323.5  200.1 -0.891  0.310 -0.061 45.3 1040.0  -80.7
   942.9   60.4 -342.8  220.0 -0.864  0.262 -0.140 45.4  974.7   -2.6
   946.7   63.8 -362.2  240.1 -0.841  0.287 -0.214 45.2  971.5   76.3
   950.4   67.2 -381.5  260.0 -0.845  0.259 -0.244 45.4  985.3  138.8
   954.0   70.6 -400.8  279.9 -0.850  0.224 -0.270 45.3  984.5  168.9
   957.7   74.0 -420.1  299.9 -0.858  0.173 -0.302 45.4 1002.5  162.7
   961.4   77.4 -439.5  319.9 -0.860  0.133 -0.328 45.4 1013.2  156.0
   965.2   80.8 -458.9  340.0 -0.856  0.102 -0.357 45.2 1009.4  147.0
