## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  115    X0/2A= 0.6571    PHI= 165.0    RE= 6.43E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   377.5   51.7 -193.0    9.9 -1.051 -0.353  0.206 46.1 1493.5 -306.3
   377.8   53.0 -197.8   14.9 -1.049 -0.363  0.233 46.3 1522.0 -334.3
   378.1   54.4 -202.6   19.9 -1.048 -0.366  0.267 46.1 1528.9 -339.8
   378.3   55.6 -207.5   25.0 -1.046 -0.377  0.302 46.1 1559.2 -379.1
   378.7   56.9 -212.3   30.0 -1.044 -0.385  0.336 46.2 1592.7 -416.2
   378.9   58.3 -217.1   35.0 -1.041 -0.377  0.356 46.1 1587.2 -460.6
   379.2   59.5 -222.0   40.0 -1.027 -0.357  0.398 46.1 1571.2 -523.2
   379.6   62.2 -231.5   49.9 -1.022 -0.300  0.428 46.2 1546.7 -604.4
   380.1   64.7 -241.1   59.8 -1.026 -0.159  0.401 46.0 1443.5 -677.8
   380.8   67.3 -250.9   70.0 -1.078  0.019  0.365 46.1 1515.7 -842.7
   381.4   69.8 -260.5   79.9 -1.069  0.181  0.269 46.1 1459.4 -851.9
   382.0   72.4 -270.1   89.9 -0.995  0.397  0.170 46.2 1379.2 -659.6
   382.5   74.9 -279.8   99.9 -0.938  0.508  0.055 46.2 1344.9 -491.3
   383.1   77.5 -289.4  109.9 -0.902  0.519 -0.019 46.1 1273.8 -317.2
   383.6   80.1 -299.0  119.9 -0.898  0.486 -0.088 46.2 1238.4 -202.8
   384.2   82.7 -308.6  129.8 -0.901  0.444 -0.138 46.2 1213.5 -107.8
   384.7   85.3 -318.3  139.9 -0.908  0.401 -0.166 46.2 1194.1  -28.4
   385.9   90.5 -337.5  159.8 -0.890  0.347 -0.220 46.1 1132.1   92.8
   387.2   95.6 -356.9  179.9 -0.892  0.242 -0.255 46.3 1089.5   95.4
   388.3  100.9 -376.2  199.9 -0.900  0.190 -0.288 46.2 1098.2   78.4
   389.3  106.0 -395.5  219.9 -0.900  0.152 -0.312 46.2 1099.1   72.3
   390.5  111.1 -414.8  239.9 -0.900  0.126 -0.332 46.2 1106.9   65.4
   391.8  116.3 -434.1  260.0 -0.899  0.104 -0.347 46.2 1108.2   63.1
   392.9  121.5 -453.4  280.0 -0.895  0.089 -0.363 46.2 1111.5   60.7
   394.0  126.7 -472.7  300.0 -0.897  0.074 -0.372 46.2 1118.7   56.7
   395.3  131.9 -492.0  320.0 -0.897  0.065 -0.385 46.2 1132.1   47.6
   396.4  137.0 -511.3  340.0 -0.896  0.056 -0.396 46.2 1136.5   40.2
