## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  231    X0/2A= 0.6136    PHI= 170.0    RE= 6.29E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   273.5   36.4 -207.5   15.9 -1.035 -0.264  0.234 44.8 1331.5 -214.7
   273.7   37.3 -212.3   20.8 -1.035 -0.248  0.274 44.8 1339.6 -220.9
   273.8   38.2 -217.2   25.8 -1.031 -0.228  0.309 44.8 1344.5 -233.1
   274.0   39.1 -222.1   30.8 -1.026 -0.207  0.345 44.8 1351.5 -238.0
   274.2   40.0 -227.0   35.8 -1.025 -0.166  0.374 44.8 1350.3 -250.7
   274.4   40.8 -232.0   40.8 -1.029 -0.124  0.405 44.9 1383.2 -268.4
   274.9   42.5 -241.8   50.8 -1.047 -0.027  0.434 44.8 1426.5 -325.0
   275.3   44.2 -251.7   60.8 -1.061  0.070  0.422 44.8 1454.5 -358.7
   275.7   46.0 -261.5   70.8 -1.040  0.150  0.369 44.9 1380.3 -293.5
   275.9   47.6 -271.3   80.7 -1.014  0.231  0.268 44.9 1286.0 -185.4
   276.4   49.4 -281.1   90.7 -0.988  0.260  0.183 44.7 1194.4  -94.7
   276.8   51.1 -291.0  100.8 -0.965  0.288  0.096 44.9 1142.4  -16.1
   277.3   52.8 -300.9  110.8 -0.952  0.281  0.041 44.8 1099.5   22.1
   277.5   54.6 -310.6  120.7 -0.944  0.241 -0.028 44.8 1058.5   57.9
   277.9   56.2 -320.5  130.7 -0.935  0.222 -0.074 44.8 1034.5   77.7
   278.4   58.0 -330.3  140.7 -0.931  0.198 -0.112 44.9 1025.2   86.5
   279.2   61.5 -350.0  160.7 -0.925  0.155 -0.180 44.9 1022.5   85.7
   280.1   64.9 -369.8  180.8 -0.921  0.128 -0.226 44.8 1021.5   84.1
   280.8   68.5 -389.4  200.8 -0.915  0.104 -0.263 44.8 1025.1   80.5
   281.7   71.9 -409.0  220.7 -0.912  0.090 -0.293 44.8 1029.8   71.9
   282.5   75.4 -428.8  240.8 -0.910  0.071 -0.316 44.9 1044.5   64.7
   283.4   78.9 -448.5  260.8 -0.911  0.055 -0.334 44.7 1047.7   57.5
   284.1   82.4 -468.1  280.8 -0.908  0.043 -0.349 44.9 1059.3   54.7
   284.9   85.8 -487.8  300.8 -0.905  0.038 -0.366 44.8 1062.9   44.9
   285.8   89.3 -507.5  320.8 -0.900  0.031 -0.381 44.8 1065.1   36.7
   286.7   92.8 -527.2  340.8 -0.899  0.024 -0.389 44.9 1072.6   35.2
