## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  224    X0/2A= 0.6136    PHI= 135.1    RE= 6.31E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   273.0  144.7 -145.5   10.4 -0.746 -0.075  0.054 44.8  630.9 -170.2
   273.1  148.3 -148.9   15.4 -0.758 -0.026 -0.015 44.8  642.8 -208.4
   273.4  151.9 -152.5   20.5 -0.769  0.038 -0.121 44.8  675.8 -254.1
   273.5  155.4 -156.0   25.4 -0.722  0.111 -0.248 44.8  663.2 -238.9
   273.8  158.9 -159.6   30.5 -0.722  0.211 -0.392 44.8  799.4 -190.2
   273.9  162.4 -163.1   35.4 -0.832  0.225 -0.558 44.9 1179.7 -181.2
   274.2  166.0 -166.6   40.4 -0.860  0.213 -0.599 44.9 1283.3 -170.8
   274.6  173.0 -173.7   50.4 -0.863  0.179 -0.603 44.8 1271.1 -160.0
   275.0  180.1 -180.8   60.5 -0.870  0.160 -0.601 44.8 1274.7 -162.2
   275.4  187.2 -187.8   70.4 -0.871  0.151 -0.605 44.9 1283.4 -165.7
   275.8  194.2 -194.9   80.4 -0.870  0.145 -0.608 44.7 1276.3 -166.2
   276.1  201.3 -202.0   90.5 -0.872  0.148 -0.604 44.9 1282.3 -167.3
   276.5  208.4 -209.0  100.5 -0.875  0.147 -0.599 44.8 1274.6 -160.4
   276.9  215.5 -216.1  110.5 -0.873  0.146 -0.594 44.9 1274.0 -157.0
   277.4  222.5 -223.1  120.4 -0.875  0.142 -0.590 44.8 1265.5 -149.3
   277.7  229.6 -230.2  130.5 -0.874  0.145 -0.588 44.9 1262.5 -146.4
   278.1  236.7 -237.3  140.5 -0.876  0.140 -0.579 44.8 1251.6 -137.8
   278.9  250.8 -251.4  160.5 -0.880  0.136 -0.561 44.8 1233.5 -123.8
   279.7  264.9 -265.5  180.4 -0.883  0.127 -0.551 44.9 1228.4 -109.3
   280.5  279.1 -279.7  200.5 -0.884  0.119 -0.538 44.8 1210.3  -96.0
   281.3  293.2 -293.8  220.5 -0.886  0.109 -0.527 44.8 1200.7  -86.6
   282.1  307.3 -307.9  240.4 -0.884  0.099 -0.528 44.9 1199.2  -81.6
   282.8  321.4 -322.1  260.5 -0.888  0.092 -0.517 44.9 1190.7  -74.2
   283.6  335.5 -336.1  280.3 -0.888  0.083 -0.513 44.9 1183.1  -67.0
   284.4  349.7 -350.3  300.4 -0.887  0.078 -0.511 44.8 1174.7  -61.1
   285.2  363.8 -364.4  320.4 -0.885  0.069 -0.512 44.9 1177.0  -58.5
   286.0  377.9 -378.5  340.3 -0.889  0.062 -0.504 44.8 1171.5  -53.4
