## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN: 3198    X0/2A= 0.9167    PHI= 185.0    RE= 6.38E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
  1002.6  -10.4 -120.1   10.3 -1.002  0.011  0.254 45.1 1218.3  -83.6
  1003.7  -10.8 -124.8   15.2 -0.986 -0.018  0.266 45.1 1190.7  -52.5
  1004.9  -11.2 -129.6   20.1 -0.985 -0.008  0.284 45.1 1200.5  -65.1
  1006.1  -11.7 -134.4   25.1 -0.983 -0.012  0.288 45.0 1192.8  -63.5
  1007.3  -12.1 -139.3   30.2 -0.984  0.002  0.315 45.1 1216.6  -88.9
  1008.5  -12.5 -144.1   35.1 -0.979 -0.007  0.332 45.2 1221.4  -95.3
  1009.7  -12.9 -148.9   40.1 -0.980  0.012  0.345 45.0 1226.1 -122.6
  1012.1  -13.8 -158.6   50.1 -0.966  0.004  0.393 45.1 1242.1 -146.0
  1014.5  -14.6 -168.3   60.2 -0.960  0.045  0.445 45.1 1277.2 -201.4
  1016.9  -15.5 -177.9   70.1 -0.958  0.041  0.487 45.0 1311.8 -251.5
  1019.4  -16.3 -187.5   80.0 -0.948  0.041  0.542 45.1 1356.2 -296.8
  1021.8  -17.2 -197.2   90.1 -0.934  0.035  0.605 45.2 1415.6 -367.8
  1024.2  -18.0 -206.8  100.0 -0.943  0.035  0.627 45.0 1455.9 -423.0
  1026.6  -18.9 -216.5  110.0 -0.908  0.032  0.701 45.1 1499.6 -472.9
  1029.2  -19.7 -226.3  120.2 -0.936  0.018  0.686 45.1 1532.6 -486.3
  1031.6  -20.6 -235.9  130.1 -0.913 -0.003  0.692 45.1 1493.8 -472.8
  1034.0  -21.4 -245.6  140.2 -0.885 -0.029  0.695 45.1 1443.7 -410.4
  1038.9  -23.1 -264.8  160.1 -0.912 -0.046  0.574 45.1 1326.2 -286.8
  1043.7  -24.8 -284.1  180.0 -0.876 -0.077  0.500 45.1 1164.0 -143.3
  1048.5  -26.5 -303.5  200.1 -0.885 -0.083  0.381 45.2 1069.4  -25.2
  1053.5  -28.2 -322.9  220.2 -0.898 -0.059  0.264 45.1 1004.6   55.6
  1058.4  -29.9 -342.2  240.2 -0.872 -0.111  0.186 45.2  928.3  135.5
  1063.2  -31.6 -361.5  260.1 -0.868 -0.113  0.086 45.0  881.0  196.1
  1068.0  -33.3 -380.8  280.1 -0.858 -0.135  0.005 45.2  866.3  233.2
  1073.1  -35.0 -400.2  300.2 -0.849 -0.148 -0.089 45.2  861.4  255.7
  1077.9  -36.7 -419.5  320.2 -0.849 -0.136 -0.134 45.2  870.6  262.9
  1082.7  -38.5 -438.8  340.1 -0.843 -0.122 -0.201 45.2  881.0  259.4
