## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  157    X0/2A= 0.8279    PHI= 180.0    RE= 6.22E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   788.5    0.0 -159.8    8.9 -1.036 -0.022  0.271 45.1 1280.7 -166.3
   789.2    0.0 -164.7   13.9 -1.031 -0.012  0.309 45.1 1292.2 -173.0
   789.9    0.0 -169.6   18.8 -1.023 -0.017  0.337 45.1 1294.7 -180.8
   790.5    0.0 -174.6   23.9 -1.017 -0.012  0.377 45.1 1312.4 -193.2
   791.4    0.0 -179.6   29.0 -1.009 -0.019  0.404 45.1 1320.6 -209.2
   792.1    0.0 -184.5   33.9 -0.997 -0.028  0.436 45.1 1322.5 -214.3
   792.7    0.0 -189.4   38.8 -0.990 -0.032  0.471 45.0 1339.7 -228.0
   794.3    0.0 -199.4   49.0 -0.982 -0.022  0.530 45.0 1387.3 -280.7
   795.7    0.0 -209.2   58.9 -0.971 -0.022  0.588 45.0 1434.0 -328.7
   797.2    0.0 -219.1   68.9 -0.958 -0.026  0.637 45.1 1476.4 -369.8
   798.5    0.0 -229.0   78.9 -0.945 -0.026  0.689 45.1 1529.4 -413.5
   800.1    0.0 -239.0   89.0 -0.942 -0.024  0.700 45.1 1533.0 -425.8
   801.4    0.0 -248.8   98.9 -0.937 -0.018  0.710 45.1 1540.8 -433.4
   803.0    0.0 -258.8  109.0 -0.940 -0.004  0.693 45.1 1522.9 -416.5
   804.4    0.0 -268.6  118.9 -0.921 -0.019  0.672 45.1 1452.9 -333.9
   805.9    0.0 -278.5  128.9 -0.925  0.004  0.626 45.1 1391.2 -284.7
   807.3    0.0 -288.4  138.9 -0.911 -0.015  0.560 45.1 1279.6 -165.3
   810.2    0.0 -308.2  158.9 -0.890 -0.051  0.421 45.1 1089.0   34.4
   813.1    0.0 -328.0  178.9 -0.889 -0.013  0.280 45.0  968.8  142.0
   816.2    0.0 -347.8  199.0 -0.885  0.002  0.156 45.1  904.4  215.2
   819.0    0.0 -367.7  219.1 -0.869 -0.015  0.045 45.0  846.9  268.0
   822.0    0.0 -387.4  239.0 -0.866 -0.018 -0.043 45.1  843.5  280.2
   824.7    0.0 -407.1  258.9 -0.865 -0.017 -0.122 44.9  850.4  257.9
   827.6    0.0 -426.9  278.9 -0.865 -0.019 -0.176 45.0  872.4  246.3
   830.7    0.0 -446.8  299.0 -0.864 -0.019 -0.226 45.1  893.1  222.8
   833.4    0.0 -466.5  318.9 -0.865 -0.023 -0.254 45.0  910.0  210.9
   836.3    0.0 -486.3  338.9 -0.864 -0.015 -0.291 45.1  933.6  185.5
