## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  132    X0/2A= 0.7420    PHI= 155.0    RE= 6.38E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   581.8   78.2 -167.6   10.0 -1.021 -0.305  0.104 45.3 1308.0 -158.9
   582.2   80.3 -172.1   15.0 -1.022 -0.322  0.083 45.2 1312.1 -173.4
   582.7   82.5 -176.6   20.0 -1.018 -0.337  0.074 45.3 1318.2 -172.4
   583.1   84.5 -181.1   24.9 -1.017 -0.357  0.064 45.3 1330.1 -190.3
   583.6   86.6 -185.6   29.9 -1.018 -0.380  0.043 45.3 1352.0 -206.5
   584.0   88.7 -190.1   34.9 -1.018 -0.403  0.002 45.3 1365.0 -242.2
   584.5   90.8 -194.7   40.0 -1.013 -0.420 -0.015 45.3 1371.9 -254.8
   585.4   95.0 -203.7   50.0 -1.002 -0.441 -0.106 45.2 1373.9 -337.1
   586.3   99.2 -212.6   59.8 -0.996 -0.418 -0.227 45.3 1384.7 -458.3
   587.2  103.4 -221.7   69.9 -0.996 -0.331 -0.359 45.3 1401.2 -556.5
   588.2  107.6 -230.7   79.9 -0.984 -0.215 -0.430 45.4 1369.6 -597.9
   589.0  111.8 -239.7   89.9 -0.988 -0.048 -0.537 45.2 1432.3 -580.5
   590.0  116.0 -248.7   99.8 -1.018  0.102 -0.610 45.4 1616.7 -692.5
   590.9  120.2 -257.7  109.8 -1.000  0.188 -0.625 45.1 1605.7 -660.7
   591.8  124.4 -266.7  119.8 -0.935  0.256 -0.606 45.1 1470.1 -571.5
   592.7  128.7 -275.8  129.9 -0.866  0.327 -0.588 45.2 1359.6 -446.3
   593.6  132.8 -284.7  139.7 -0.835  0.383 -0.576 45.2 1331.0 -346.3
   595.4  141.3 -302.8  159.8 -0.842  0.383 -0.542 45.0 1293.9 -174.4
   597.4  149.7 -320.9  179.9 -0.846  0.360 -0.484 45.1 1222.0  -53.1
   599.2  158.1 -338.9  199.8 -0.838  0.336 -0.457 45.1 1164.4   19.3
   601.1  166.6 -356.9  219.8 -0.861  0.242 -0.437 45.2 1128.9   10.2
   603.1  174.9 -375.1  239.9 -0.869  0.201 -0.433 45.1 1115.4   15.6
   604.9  183.4 -393.1  259.9 -0.874  0.169 -0.431 45.2 1112.4   18.9
   606.7  191.8 -411.1  279.8 -0.875  0.148 -0.432 45.1 1105.6   22.0
   608.5  200.2 -429.2  299.9 -0.879  0.124 -0.429 45.1 1102.7   25.9
   610.5  208.7 -447.3  320.0 -0.881  0.107 -0.432 45.1 1102.7   28.2
   612.3  217.0 -465.3  339.9 -0.879  0.095 -0.434 45.1 1102.6   25.4
