## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  182    X0/2A= 0.4839    PHI= 100.2    RE= 6.55E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   -38.9  211.6  -38.5   15.2 -0.881  0.103 -0.832 45.1 1696.0 -551.3
   -38.9  216.5  -39.4   20.2 -0.882  0.099 -0.817 45.0 1663.6 -522.9
   -39.0  221.5  -40.2   25.2 -0.884  0.093 -0.801 45.0 1638.3 -496.4
   -39.0  226.4  -41.2   30.2 -0.883  0.088 -0.792 45.0 1621.5 -479.2
   -39.0  231.3  -42.0   35.2 -0.884  0.082 -0.779 45.0 1594.2 -454.2
   -39.0  236.2  -42.9   40.2 -0.885  0.076 -0.769 45.1 1584.1 -437.6
   -39.1  246.1  -44.6   50.2 -0.887  0.067 -0.750 45.1 1552.8 -404.8
   -39.2  255.9  -46.3   60.2 -0.886  0.057 -0.734 44.9 1512.9 -375.9
   -39.2  265.8  -48.0   70.2 -0.887  0.050 -0.717 45.0 1496.2 -352.4
   -39.3  275.6  -49.8   80.2 -0.891  0.042 -0.701 45.1 1480.1 -329.7
   -39.3  285.4  -51.5   90.1 -0.889  0.037 -0.690 45.1 1459.1 -309.5
   -39.4  295.3  -53.3  100.2 -0.891  0.032 -0.676 45.0 1434.1 -289.7
   -39.4  305.2  -55.0  110.2 -0.891  0.030 -0.666 45.1 1425.3 -277.2
   -39.5  315.0  -56.7  120.2 -0.891  0.027 -0.656 44.9 1398.8 -259.0
   -39.6  324.9  -58.4  130.2 -0.894  0.023 -0.645 45.2 1404.5 -248.1
   -39.6  334.7  -60.2  140.2 -0.890  0.020 -0.641 45.1 1381.9 -236.7
   -39.7  354.4  -63.7  160.2 -0.891  0.017 -0.623 45.0 1353.9 -211.6
   -39.8  374.1  -67.1  180.2 -0.890  0.015 -0.611 45.0 1337.8 -193.0
   -39.9  393.8  -70.6  200.2 -0.890  0.010 -0.600 45.1 1325.8 -178.1
   -40.1  413.5  -74.0  220.2 -0.885  0.009 -0.593 45.0 1298.9 -161.9
   -40.2  433.3  -77.5  240.3 -0.887  0.004 -0.581 45.0 1291.2 -147.8
   -40.3  452.9  -81.0  260.2 -0.888  0.003 -0.571 45.1 1280.5 -137.3
   -40.4  472.6  -84.4  280.2 -0.885  0.001 -0.569 45.0 1269.5 -129.2
   -40.5  492.3  -87.9  300.2 -0.882 -0.001 -0.563 45.0 1258.5 -118.9
   -40.6  512.0  -91.4  320.2 -0.884 -0.003 -0.555 45.0 1250.4 -109.0
   -40.8  531.7  -94.8  340.2 -0.881 -0.004 -0.555 45.2 1252.6 -102.4
