## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN: 3185    X0/2A= 0.9167    PHI= 110.0    RE= 6.47E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
  1002.6  113.0  -41.4   10.1 -0.444  0.109 -0.158 45.4  271.2   11.0
  1003.8  117.6  -43.0   15.1 -0.445  0.157 -0.350 45.3  400.1   31.4
  1005.0  122.1  -44.6   20.1 -0.592  0.120 -0.518 45.3  734.9   43.7
  1006.2  126.7  -46.3   25.1 -0.754  0.046 -0.631 45.3 1123.6   -9.3
  1007.3  131.2  -47.9   30.0 -0.789  0.006 -0.621 45.3 1165.3   -6.8
  1008.5  135.7  -49.5   34.9 -0.779 -0.004 -0.629 45.4 1165.2    0.4
  1009.8  140.3  -51.3   40.0 -0.786 -0.008 -0.621 45.3 1162.5    2.4
  1012.1  149.5  -54.5   50.1 -0.784 -0.014 -0.627 45.3 1166.1   -4.3
  1014.6  158.5  -57.9   60.0 -0.790 -0.020 -0.620 45.3 1168.8   -4.7
  1017.0  167.7  -61.2   70.1 -0.799 -0.023 -0.613 45.4 1179.4   -9.6
  1019.5  176.8  -64.5   80.1 -0.798 -0.028 -0.614 45.3 1177.4  -12.8
  1021.8  185.9  -67.8   90.0 -0.799 -0.030 -0.613 45.3 1176.3  -17.8
  1024.3  195.1  -71.1  100.1 -0.798 -0.032 -0.615 45.2 1173.5  -16.7
  1026.6  204.2  -74.4  110.0 -0.799 -0.034 -0.614 45.3 1177.8  -13.1
  1029.1  213.3  -77.7  120.0 -0.802 -0.035 -0.612 45.3 1180.2  -18.4
  1031.5  222.5  -81.0  130.1 -0.807 -0.030 -0.612 45.4 1191.2  -25.7
  1033.9  231.6  -84.4  140.1 -0.802 -0.031 -0.620 45.3 1189.2  -28.6
  1038.8  249.8  -91.0  160.1 -0.815 -0.027 -0.608 45.2 1194.0  -34.8
  1043.6  268.0  -97.6  180.0 -0.815 -0.027 -0.607 45.3 1196.6  -33.2
  1048.6  286.3 -104.2  200.1 -0.821 -0.021 -0.604 45.3 1199.5  -38.3
  1053.4  304.4 -110.9  220.0 -0.825 -0.018 -0.599 45.3 1202.8  -38.3
  1058.3  322.7 -117.5  240.1 -0.832 -0.011 -0.594 45.4 1210.9  -45.7
  1063.1  340.9 -124.1  260.0 -0.832 -0.014 -0.587 45.3 1200.5  -36.8
  1068.1  359.2 -130.9  280.2 -0.823 -0.015 -0.595 45.3 1195.9  -31.8
  1073.0  377.4 -137.4  300.1 -0.827 -0.010 -0.592 45.3 1198.5  -36.2
  1077.8  395.6 -144.1  320.1 -0.833 -0.011 -0.582 45.4 1197.9  -34.8
  1082.6  413.8 -150.7  340.0 -0.837 -0.007 -0.578 45.4 1202.7  -36.1
