## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  216    X0/2A= 0.6136    PHI=   0.0    RE= 6.41E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   272.4    0.0  204.1    9.3 -0.953  0.015 -0.027 45.2 1040.2  103.3
   272.4    0.0  209.1   14.3 -0.948  0.001 -0.066 45.1 1030.9  103.1
   272.7    0.0  214.1   19.3 -0.944 -0.007 -0.091 45.2 1028.2  109.9
   272.8    0.0  219.1   24.3 -0.941 -0.010 -0.112 45.2 1026.7  114.0
   273.1    0.0  224.1   29.3 -0.937 -0.014 -0.129 45.2 1023.7  122.8
   273.2    0.0  229.2   34.4 -0.935 -0.011 -0.149 45.2 1024.0  114.8
   273.4    0.0  234.1   39.3 -0.933 -0.014 -0.164 45.1 1023.5  118.0
   273.8    0.0  244.1   49.3 -0.929 -0.017 -0.189 45.3 1030.9  121.6
   274.1    0.0  254.2   59.4 -0.924 -0.016 -0.216 45.2 1031.4  111.2
   274.8    0.0  274.1   79.4 -0.921 -0.016 -0.253 45.2 1044.9   98.3
   275.1    0.0  284.1   89.4 -0.921 -0.018 -0.269 45.3 1054.7   97.7
   275.5    0.0  294.1   99.4 -0.917 -0.017 -0.287 45.2 1055.9   89.5
   275.9    0.0  304.2  109.5 -0.916 -0.020 -0.298 45.2 1060.9   88.4
   276.2    0.0  314.1  119.4 -0.914 -0.019 -0.312 45.2 1067.9   78.0
   276.5    0.0  324.1  129.4 -0.913 -0.022 -0.321 45.3 1073.0   79.9
   276.9    0.0  334.1  139.4 -0.910 -0.016 -0.335 45.2 1072.8   66.9
   277.6    0.0  354.2  159.5 -0.907 -0.020 -0.352 45.2 1083.4   61.5
   278.3    0.0  374.2  179.5 -0.904 -0.022 -0.366 45.2 1085.9   55.8
   279.0    0.0  394.2  199.5 -0.904 -0.023 -0.377 45.2 1095.7   52.8
   279.7    0.0  414.2  219.5 -0.902 -0.023 -0.387 45.2 1099.9   46.5
   280.6    0.0  434.1  239.5 -0.899 -0.025 -0.397 45.2 1102.9   42.5
   281.3    0.0  454.1  259.5 -0.895 -0.026 -0.406 45.2 1106.1   37.0
   282.0    0.0  474.1  279.5 -0.894 -0.022 -0.414 45.2 1107.7   31.9
   282.7    0.0  494.2  299.6 -0.894 -0.022 -0.419 45.1 1110.0   26.0
   283.5    0.0  514.1  319.5 -0.893 -0.022 -0.425 45.1 1113.9   23.6
   284.3    0.0  534.1  339.5 -0.892 -0.024 -0.430 45.1 1117.1   22.3
