## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  127    X0/2A= 0.7420    PHI= 130.0    RE= 6.41E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   581.8  141.8 -118.9   10.1 -0.748 -0.023  0.083 45.2  646.5 -141.5
   582.1  145.6 -122.0   15.0 -0.753 -0.010  0.061 45.1  649.5 -145.7
   582.6  149.4 -125.2   20.0 -0.745  0.013 -0.015 45.1  630.7 -177.4
   583.1  153.2 -128.4   25.0 -0.704  0.058 -0.130 45.3  589.9 -178.0
   583.5  157.0 -131.6   30.0 -0.681  0.131 -0.192 45.2  592.2 -151.1
   583.9  160.9 -134.8   35.0 -0.724  0.170 -0.420 45.2  832.8 -132.3
   584.4  164.8 -138.0   40.1 -0.804  0.159 -0.552 45.2 1117.4 -138.7
   585.4  172.3 -144.4   50.0 -0.849  0.114 -0.622 45.2 1277.7 -144.9
   586.2  180.0 -150.7   60.0 -0.850  0.098 -0.628 45.2 1284.6 -145.4
   587.2  187.6 -157.2   70.0 -0.855  0.096 -0.627 45.2 1296.3 -152.3
   588.2  195.2 -163.6   80.0 -0.852  0.092 -0.628 45.2 1289.3 -151.9
   589.2  202.9 -170.0   90.1 -0.855  0.091 -0.626 45.3 1296.4 -154.0
   590.0  210.5 -176.3  100.0 -0.856  0.092 -0.622 45.2 1287.1 -151.9
   591.0  218.1 -182.8  110.0 -0.855  0.091 -0.624 45.2 1287.0 -150.3
   592.0  225.7 -189.2  120.0 -0.857  0.097 -0.617 45.2 1283.1 -147.5
   592.9  233.4 -195.7  130.1 -0.860  0.095 -0.611 45.1 1274.2 -139.5
   593.8  241.0 -202.0  140.1 -0.858  0.091 -0.611 45.3 1280.6 -135.4
   595.7  256.3 -214.9  160.2 -0.859  0.096 -0.598 45.3 1265.7 -127.2
   597.5  271.5 -227.6  180.0 -0.861  0.094 -0.588 45.1 1246.0 -114.0
   599.3  286.7 -240.4  200.0 -0.867  0.091 -0.574 45.2 1244.1 -102.4
   601.3  301.9 -253.2  220.0 -0.868  0.092 -0.562 45.3 1233.9  -94.9
   603.1  317.2 -266.1  240.1 -0.869  0.086 -0.555 45.2 1221.2  -82.0
   604.9  332.5 -278.8  260.0 -0.867  0.081 -0.550 45.1 1208.4  -78.1
   606.7  347.8 -291.6  280.1 -0.871  0.077 -0.539 45.2 1204.2  -69.3
   608.6  362.9 -304.4  299.9 -0.874  0.072 -0.531 45.2 1202.3  -60.0
   610.4  378.3 -317.2  320.0 -0.872  0.069 -0.531 45.2 1196.3  -60.0
   612.2  393.4 -329.9  339.9 -0.875  0.060 -0.526 45.1 1190.7  -55.4
