## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN: 3183    X0/2A= 0.9167    PHI=  90.1    RE= 6.48E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
  1002.5  120.3   -0.3   10.1 -0.787  0.028 -0.654 45.3 1214.7  -50.1
  1003.7  125.2   -0.2   15.1 -0.803  0.011 -0.642 45.2 1222.3  -60.1
  1004.9  130.0   -0.2   20.1 -0.785 -0.003 -0.654 45.3 1208.6  -46.4
  1006.2  134.8   -0.3   25.0 -0.804 -0.009 -0.631 45.2 1203.5  -47.1
  1007.4  139.6   -0.2   30.0 -0.798 -0.016 -0.633 45.3 1201.0  -35.3
  1008.6  144.5   -0.2   35.0 -0.801 -0.023 -0.628 45.3 1202.8  -34.3
  1009.7  149.4   -0.2   40.0 -0.797 -0.027 -0.631 45.2 1194.6  -34.6
  1012.3  159.1   -0.2   50.1 -0.813 -0.031 -0.616 45.3 1205.9  -40.3
  1014.6  168.7   -0.2   60.0 -0.805 -0.037 -0.618 45.3 1195.0  -31.4
  1017.1  178.5   -0.2   70.1 -0.804 -0.039 -0.620 45.2 1191.7  -32.5
  1019.5  188.2   -0.1   80.1 -0.812 -0.046 -0.602 45.3 1185.1  -21.0
  1022.0  197.8   -0.2   90.0 -0.811 -0.049 -0.603 45.3 1184.9  -15.8
  1024.4  207.6   -0.1  100.1 -0.811 -0.047 -0.603 45.3 1187.5  -19.4
  1026.9  217.3   -0.2  110.1 -0.815 -0.048 -0.596 45.3 1185.9  -17.6
  1029.2  226.9   -0.1  120.0 -0.819 -0.051 -0.587 45.3 1180.9  -12.6
  1031.8  236.7   -0.2  130.1 -0.818 -0.051 -0.588 45.2 1175.6  -10.1
  1034.3  246.4   -0.3  140.1 -0.822 -0.046 -0.586 45.3 1184.2  -18.2
  1038.9  265.7   -0.2  159.9 -0.825 -0.047 -0.582 45.2 1177.6  -14.2
  1043.8  285.1   -0.2  180.0 -0.824 -0.048 -0.580 45.2 1177.0  -14.7
  1048.7  304.6   -0.2  200.1 -0.830 -0.045 -0.574 45.2 1179.1  -16.7
  1053.5  324.0   -0.2  220.0 -0.829 -0.043 -0.574 45.2 1173.6  -15.7
  1058.5  343.3   -0.1  240.0 -0.834 -0.042 -0.568 45.4 1185.2  -15.6
  1063.3  362.8   -0.2  260.1 -0.838 -0.039 -0.562 45.3 1181.8  -17.0
  1068.2  382.2   -0.2  280.1 -0.838 -0.039 -0.560 45.3 1176.9  -12.6
  1073.1  401.6   -0.1  300.1 -0.837 -0.036 -0.560 45.4 1180.7  -14.8
  1077.9  421.0   -0.1  320.1 -0.838 -0.038 -0.556 45.4 1176.0  -10.5
  1082.8  440.4   -0.1  340.1 -0.840 -0.033 -0.557 45.4 1180.3  -15.6
