## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  203    X0/2A= 0.5272    PHI= 120.1    RE= 6.41E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
    65.5  181.6 -105.2   10.2 -0.869  0.225 -0.636 45.2 1376.8 -239.3
    65.4  186.0 -107.7   15.2 -0.870  0.204 -0.649 45.1 1382.3 -250.8
    65.6  190.3 -110.3   20.3 -0.872  0.193 -0.654 45.2 1394.2 -257.4
    65.6  194.6 -112.7   25.2 -0.869  0.185 -0.655 45.2 1388.9 -257.4
    65.6  199.0 -115.2   30.2 -0.870  0.180 -0.655 45.2 1387.0 -253.7
    65.7  203.2 -117.8   35.2 -0.871  0.173 -0.653 45.2 1381.0 -252.0
    65.7  207.6 -120.2   40.2 -0.873  0.171 -0.653 45.1 1380.6 -252.7
    65.7  216.2 -125.2   50.1 -0.878  0.155 -0.648 45.2 1383.1 -245.7
    65.9  224.9 -130.2   60.2 -0.873  0.149 -0.648 45.1 1366.5 -240.0
    66.0  233.5 -135.2   70.1 -0.877  0.141 -0.640 45.2 1362.9 -232.9
    66.2  242.2 -140.2   80.2 -0.880  0.132 -0.632 45.1 1352.6 -220.4
    66.3  250.9 -145.3   90.2 -0.880  0.130 -0.626 45.2 1345.9 -217.4
    66.3  259.5 -150.2  100.1 -0.881  0.120 -0.621 45.1 1337.1 -203.7
    66.5  268.2 -155.2  110.2 -0.881  0.116 -0.613 45.2 1326.1 -196.6
    66.6  276.8 -160.3  120.2 -0.882  0.109 -0.608 45.1 1316.1 -189.2
    66.8  285.4 -165.3  130.1 -0.887  0.103 -0.600 45.2 1316.7 -180.4
    66.8  294.1 -170.2  140.1 -0.884  0.102 -0.595 45.1 1300.4 -174.7
    67.1  311.4 -180.3  160.1 -0.887  0.091 -0.584 45.1 1288.9 -159.6
    67.2  328.7 -190.2  180.1 -0.887  0.084 -0.578 45.2 1284.9 -153.7
    67.4  346.0 -200.2  200.1 -0.886  0.077 -0.571 45.1 1270.0 -143.9
    67.5  363.4 -210.2  220.1 -0.889  0.069 -0.561 45.1 1260.4 -129.2
    67.8  380.7 -220.2  240.1 -0.889  0.062 -0.556 45.1 1255.6 -125.6
    67.9  398.1 -230.2  260.2 -0.889  0.056 -0.552 45.1 1245.0 -114.9
    68.1  415.3 -240.2  280.1 -0.889  0.050 -0.547 45.1 1239.5 -112.0
    68.2  432.7 -250.2  300.1 -0.887  0.047 -0.542 45.1 1231.3 -103.6
    68.5  450.0 -260.2  320.1 -0.888  0.038 -0.538 45.2 1231.2  -93.9
    68.6  467.3 -270.2  340.1 -0.885  0.034 -0.537 45.1 1217.7  -90.4
