## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  245    X0/2A= 0.6996    PHI= 145.0    RE= 6.26E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   479.9  110.9 -158.3    9.9 -0.739 -0.028  0.050 44.8  611.7 -146.7
   480.3  113.8 -162.4   15.0 -0.732 -0.115  0.058 45.0  617.2 -123.4
   480.6  116.6 -166.5   20.0 -0.795 -0.194  0.073 44.8  750.2 -119.3
   480.8  119.5 -170.5   24.9 -0.871 -0.248  0.061 44.8  914.4 -111.5
   481.3  122.3 -174.6   29.9 -0.913 -0.252  0.049 44.9 1003.5  -87.2
   481.5  125.2 -178.7   34.9 -0.952 -0.264  0.007 44.8 1084.4  -77.7
   482.0  128.0 -182.8   39.9 -0.963 -0.244 -0.034 44.9 1101.9  -67.7
   482.7  133.8 -190.9   49.9 -0.946 -0.192 -0.142 44.8 1056.7  -79.6
   483.4  139.5 -199.0   59.8 -0.886 -0.101 -0.273 44.8  966.5 -103.9
   484.3  145.2 -207.3   69.9 -0.842  0.010 -0.436 44.9 1002.2 -201.2
   485.0  150.9 -215.5   79.9 -0.830  0.083 -0.561 45.0 1130.2 -241.2
   485.7  156.7 -223.6   89.9 -0.843  0.139 -0.649 44.9 1282.1 -252.5
   486.5  162.4 -231.9  100.0 -0.850  0.162 -0.673 44.8 1329.5 -250.0
   487.3  168.1 -240.0  110.0 -0.855  0.178 -0.663 44.9 1336.3 -232.2
   488.0  173.8 -248.1  119.9 -0.855  0.184 -0.653 44.9 1326.8 -213.7
   488.7  179.5 -256.3  129.9 -0.856  0.201 -0.628 44.9 1302.1 -188.5
   489.5  185.2 -264.6  140.0 -0.860  0.204 -0.609 45.0 1285.7 -165.2
   490.9  196.7 -280.9  160.0 -0.863  0.202 -0.573 44.9 1243.8 -127.7
   492.3  208.2 -297.2  180.0 -0.868  0.189 -0.545 45.0 1215.9  -95.0
   493.8  219.7 -313.4  199.9 -0.869  0.173 -0.528 45.0 1189.3  -76.5
   495.3  231.1 -329.9  220.0 -0.875  0.157 -0.508 45.0 1172.8  -57.2
   496.7  242.5 -346.2  240.0 -0.877  0.141 -0.498 44.9 1159.2  -46.3
   498.2  253.9 -362.4  259.8 -0.880  0.125 -0.489 45.0 1152.3  -33.1
   499.6  265.4 -378.8  279.9 -0.881  0.112 -0.483 45.0 1144.7  -25.7
   501.1  276.9 -395.2  300.0 -0.880  0.101 -0.482 44.9 1135.0  -21.2
   502.5  288.3 -411.5  319.9 -0.879  0.092 -0.479 44.9 1125.3  -19.9
   504.0  299.8 -427.8  339.9 -0.880  0.082 -0.480 45.0 1134.2  -15.4
