## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  193    X0/2A= 0.4839    PHI= 170.1    RE= 6.43E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   -38.5   36.4 -208.0   11.3 -1.007 -0.209  0.174 45.1 1242.2  -99.0
   -38.5   37.3 -212.9   16.2 -1.003 -0.145  0.210 45.2 1224.0  -87.9
   -38.5   38.2 -217.8   21.2 -1.013 -0.093  0.230 45.2 1243.5 -100.6
   -38.5   39.1 -222.7   26.2 -1.024 -0.038  0.251 45.0 1264.2 -135.7
   -38.5   39.9 -227.7   31.3 -1.040  0.021  0.245 45.1 1302.7 -164.4
   -38.5   40.8 -232.6   36.3 -1.022  0.079  0.203 45.1 1240.6 -112.9
   -38.5   41.7 -237.5   41.2 -1.013  0.123  0.190 45.2 1233.0  -95.7
   -38.6   43.3 -247.4   51.3 -1.002  0.173  0.099 45.1 1191.1  -58.7
   -38.6   45.1 -257.2   61.2 -0.990  0.182  0.019 45.2 1159.8  -20.8
   -38.6   46.9 -267.1   71.3 -0.980  0.181 -0.039 45.1 1136.0    0.6
   -38.7   48.5 -276.9   81.2 -0.972  0.167 -0.094 45.0 1114.3   14.0
   -38.7   50.2 -286.7   91.2 -0.964  0.150 -0.134 45.1 1104.4   28.6
   -38.7   52.0 -296.6  101.2 -0.958  0.143 -0.169 44.9 1095.1   29.6
   -38.7   53.7 -306.5  111.3 -0.953  0.127 -0.198 45.1 1098.7   31.8
   -38.8   55.4 -316.3  121.2 -0.950  0.114 -0.222 45.1 1097.6   34.7
   -38.8   57.2 -326.2  131.3 -0.946  0.100 -0.245 45.1 1100.4   33.0
   -38.9   58.9 -336.1  141.3 -0.943  0.093 -0.262 45.2 1105.4   33.1
   -38.9   62.4 -355.7  161.2 -0.936  0.078 -0.296 45.1 1106.9   26.5
   -39.0   65.8 -375.4  181.2 -0.931  0.065 -0.322 45.1 1110.0   21.8
   -39.0   69.4 -395.1  201.3 -0.929  0.051 -0.343 45.1 1119.7   14.2
   -39.1   72.8 -414.9  221.3 -0.923  0.038 -0.360 45.0 1118.4   12.5
   -39.2   76.3 -434.6  241.4 -0.922  0.030 -0.371 45.1 1126.2    8.8
   -39.2   79.8 -454.3  261.4 -0.917  0.027 -0.385 45.1 1130.2    6.5
   -39.3   83.2 -473.9  281.3 -0.915  0.019 -0.395 45.1 1130.3    4.0
   -39.3   86.7 -493.6  301.3 -0.912  0.015 -0.404 45.1 1135.1    2.6
   -39.4   90.1 -513.4  321.4 -0.908  0.013 -0.413 45.1 1133.4   -1.7
   -39.5   93.7 -533.1  341.4 -0.906  0.010 -0.420 45.1 1135.8   -1.6
