## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  175    X0/2A= 0.5701    PHI= 175.0    RE= 6.14E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   168.6   18.1 -207.1    9.9 -1.025 -0.116  0.122 45.1 1200.2  -88.8
   168.8   18.5 -212.0   14.8 -1.019 -0.119  0.161 45.1 1196.7  -81.9
   168.8   18.9 -216.9   19.7 -1.020 -0.095  0.181 45.1 1200.8  -91.8
   169.0   19.3 -221.9   24.7 -1.020 -0.079  0.206 45.1 1209.5  -93.7
   169.2   19.8 -226.9   29.8 -1.022 -0.056  0.214 45.1 1217.1 -101.3
   169.2   20.2 -231.8   34.7 -1.022 -0.040  0.230 45.0 1216.6 -112.1
   169.3   20.6 -236.8   39.7 -1.026 -0.014  0.234 45.1 1228.3 -111.6
   169.7   21.5 -246.8   49.7 -1.024  0.020  0.213 45.0 1213.7 -108.2
   169.8   22.3 -256.7   59.7 -1.007  0.047  0.181 45.2 1168.4  -54.0
   170.0   23.2 -266.6   69.6 -0.992  0.070  0.140 45.1 1121.5  -14.1
   170.4   24.1 -276.6   79.7 -0.982  0.079  0.091 45.1 1087.8   25.4
   170.7   25.0 -286.7   89.8 -0.973  0.081  0.047 45.1 1062.8   46.7
   170.9   25.9 -296.6   99.7 -0.965  0.085  0.000 45.1 1044.7   61.1
   171.2   26.8 -306.6  109.8 -0.959  0.079 -0.036 45.0 1029.5   75.9
   171.4   27.6 -316.5  119.7 -0.954  0.069 -0.074 45.0 1019.2   91.1
   171.7   28.5 -326.5  129.8 -0.947  0.070 -0.112 45.0 1011.4   88.9
   171.9   29.3 -336.4  139.7 -0.946  0.060 -0.141 45.1 1020.6   89.9
   172.4   31.1 -356.4  159.8 -0.939  0.045 -0.188 45.0 1017.0   93.3
   173.1   32.9 -376.3  179.8 -0.931  0.037 -0.233 45.0 1022.3   79.9
   173.6   34.6 -396.3  199.9 -0.929  0.027 -0.261 45.1 1035.9   81.3
   174.1   36.4 -416.2  219.8 -0.922  0.018 -0.291 45.1 1038.9   70.3
   174.6   38.1 -436.1  239.8 -0.918  0.013 -0.314 45.2 1049.7   68.3
   175.1   39.9 -456.1  259.9 -0.912  0.011 -0.337 45.2 1055.0   56.3
   175.7   41.6 -476.0  279.9 -0.911  0.005 -0.346 45.1 1056.6   59.7
   176.1   43.3 -495.9  299.9 -0.907  0.004 -0.361 44.9 1051.6   47.6
   176.5   45.1 -515.7  319.8 -0.905  0.000 -0.372 45.1 1062.3   47.8
   177.2   46.9 -535.7  339.8 -0.900  0.001 -0.388 45.1 1068.2   36.9
