## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  183    X0/2A= 0.4839    PHI= 110.2    RE= 6.53E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   -38.8  197.2  -73.0   10.4 -0.873  0.218 -0.756 45.0 1574.6 -429.8
   -38.8  201.9  -74.7   15.4 -0.875  0.202 -0.749 45.0 1559.2 -417.0
   -38.9  206.6  -76.4   20.4 -0.875  0.190 -0.741 45.1 1547.6 -402.9
   -38.9  211.3  -78.1   25.4 -0.878  0.179 -0.733 45.0 1530.2 -389.3
   -38.9  216.0  -79.8   30.4 -0.878  0.166 -0.726 45.0 1514.2 -373.7
   -39.0  220.6  -81.5   35.3 -0.879  0.155 -0.721 45.1 1509.3 -365.4
   -39.0  225.4  -83.2   40.4 -0.883  0.148 -0.713 45.0 1495.7 -355.8
   -39.1  234.7  -86.6   50.3 -0.888  0.131 -0.699 45.0 1478.6 -333.8
   -39.0  244.2  -90.1   60.4 -0.889  0.118 -0.687 45.1 1463.3 -315.3
   -39.1  253.6  -93.5   70.4 -0.890  0.109 -0.678 45.0 1445.1 -299.3
   -39.1  262.9  -96.9   80.3 -0.888  0.102 -0.670 45.0 1425.3 -287.8
   -39.2  272.4 -100.3   90.4 -0.889  0.093 -0.661 45.0 1410.9 -273.4
   -39.1  281.8 -103.8  100.4 -0.890  0.088 -0.650 45.1 1402.6 -259.1
   -39.2  291.2 -107.2  110.4 -0.889  0.082 -0.644 45.0 1386.5 -247.5
   -39.3  300.7 -110.6  120.5 -0.889  0.076 -0.636 45.0 1372.6 -231.8
   -39.4  310.0 -114.0  130.4 -0.893  0.071 -0.624 45.0 1363.8 -218.7
   -39.3  319.4 -117.5  140.4 -0.893  0.061 -0.622 45.1 1365.7 -210.8
   -39.4  310.0 -114.0  130.4 -0.893  0.071 -0.624 45.0 1363.8 -218.7
   -39.6  357.1 -131.1  180.5 -0.894  0.050 -0.595 45.0 1324.7 -179.4
   -39.7  375.8 -138.0  200.4 -0.892  0.041 -0.588 45.1 1312.2 -168.0
   -39.7  394.6 -144.9  220.5 -0.891  0.037 -0.581 45.1 1298.7 -155.6
   -39.9  413.4 -151.7  240.5 -0.891  0.031 -0.573 45.0 1284.4 -143.1
   -40.0  432.2 -158.5  260.5 -0.887  0.027 -0.570 45.1 1279.1 -134.0
   -40.0  451.0 -165.4  280.5 -0.890  0.022 -0.558 45.1 1272.1 -118.7
   -40.2  469.8 -172.2  300.5 -0.891  0.019 -0.553 45.1 1263.3 -111.3
   -40.3  488.6 -179.0  320.5 -0.889  0.018 -0.550 44.9 1248.0 -106.6
   -40.5  507.4 -185.8  340.5 -0.887  0.014 -0.546 45.0 1243.8 -100.1
