## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  186    X0/2A= 0.4839    PHI= 135.2    RE= 6.50E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   -38.5  148.4 -149.7   10.9 -0.595  0.070 -0.166 45.0  440.6 -185.5
   -38.6  151.9 -153.2   15.8 -0.712  0.238 -0.392 45.1  824.0 -147.5
   -38.7  155.4 -156.6   20.7 -0.871  0.225 -0.585 45.1 1318.9 -199.3
   -38.7  158.9 -160.2   25.7 -0.871  0.227 -0.604 45.1 1346.2 -202.8
   -38.8  162.4 -163.7   30.7 -0.874  0.221 -0.610 45.0 1352.5 -205.9
   -38.7  166.0 -167.2   35.7 -0.871  0.222 -0.611 45.1 1354.1 -212.0
   -38.9  169.6 -170.8   40.8 -0.873  0.218 -0.611 45.1 1356.2 -213.4
   -38.8  176.6 -177.9   50.8 -0.879  0.212 -0.608 45.1 1356.9 -210.6
   -38.8  183.7 -185.0   60.8 -0.880  0.211 -0.598 45.0 1339.8 -204.3
   -38.9  190.8 -192.0   70.8 -0.883  0.206 -0.593 45.0 1340.1 -200.0
   -38.9  197.8 -199.0   80.7 -0.887  0.195 -0.586 45.0 1335.9 -189.4
   -38.9  204.9 -206.2   90.8 -0.885  0.193 -0.578 45.1 1320.6 -183.8
   -38.9  212.0 -213.3  100.8 -0.890  0.184 -0.568 45.2 1318.5 -173.7
   -39.0  219.1 -220.3  110.8 -0.893  0.174 -0.557 45.1 1302.6 -158.3
   -38.9  226.2 -227.5  120.9 -0.892  0.168 -0.552 45.0 1287.4 -153.4
   -39.0  233.2 -234.6  130.9 -0.895  0.155 -0.547 45.1 1292.2 -144.4
   -39.0  240.3 -241.6  140.9 -0.893  0.149 -0.544 45.1 1276.9 -139.5
   -39.2  254.5 -255.8  160.9 -0.898  0.130 -0.532 45.1 1269.5 -125.7
   -39.1  268.6 -269.9  180.9 -0.898  0.120 -0.526 45.0 1253.6 -113.3
   -39.3  282.7 -284.1  200.9 -0.897  0.107 -0.521 45.1 1246.3 -105.6
   -39.4  296.8 -298.2  220.8 -0.896  0.098 -0.518 45.1 1239.9  -99.9
   -39.5  311.1 -312.3  240.9 -0.896  0.087 -0.513 45.0 1227.4  -94.1
   -39.5  325.2 -326.5  260.9 -0.896  0.079 -0.515 45.1 1230.8  -91.3
   -39.6  339.4 -340.6  280.9 -0.896  0.073 -0.510 45.0 1220.3  -86.9
   -39.7  353.5 -354.7  300.9 -0.895  0.063 -0.510 45.1 1219.3  -81.7
   -39.9  367.6 -368.9  320.9 -0.900  0.054 -0.502 45.1 1220.9  -75.0
   -40.0  381.8 -382.9  340.8 -0.897  0.050 -0.505 45.0 1210.7  -70.3
