## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  268    X0/2A= 0.7856    PHI= 165.0    RE= 6.24E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   686.5   45.0 -167.4    9.2 -1.021 -0.270  0.200 45.0 1286.4 -166.6
   687.1   46.3 -172.1   14.2 -1.021 -0.290  0.214 45.0 1308.2 -181.5
   687.6   47.5 -176.9   19.1 -1.019 -0.300  0.219 44.9 1307.5 -187.0
   688.3   48.8 -181.8   24.2 -1.010 -0.305  0.235 45.0 1304.8 -197.3
   688.9   50.1 -186.5   29.2 -1.008 -0.346  0.241 45.0 1333.2 -252.6
   689.4   51.4 -191.3   34.2 -0.998 -0.367  0.246 44.9 1320.6 -269.3
   689.9   52.6 -196.1   39.1 -0.986 -0.381  0.261 45.0 1321.9 -299.2
   691.2   55.3 -205.7   49.2 -0.975 -0.399  0.300 45.0 1337.6 -375.4
   692.2   57.7 -215.2   59.0 -0.982 -0.402  0.336 44.9 1373.0 -504.5
   693.5   60.4 -224.9   69.2 -1.020 -0.366  0.359 45.1 1450.9 -670.3
   694.7   63.0 -234.5   79.2 -1.057 -0.286  0.341 45.0 1459.1 -766.9
   695.8   65.5 -244.1   89.2 -1.078 -0.113  0.301 45.0 1403.7 -825.9
   696.9   68.1 -253.6   99.1 -1.130  0.061  0.229 45.1 1476.8 -989.3
   698.1   70.6 -263.3  109.2 -1.095  0.209  0.144 45.1 1403.1 -949.8
   699.4   73.2 -272.9  119.2 -1.045  0.405  0.035 45.1 1397.4 -757.7
   700.5   75.8 -282.4  129.1 -1.023  0.432 -0.010 45.0 1370.1 -607.6
   701.7   78.4 -292.0  139.1 -0.987  0.457 -0.091 44.9 1320.6 -453.3
   704.0   83.5 -311.3  159.2 -0.896  0.450 -0.184 45.0 1160.2 -252.6
   706.3   88.6 -330.5  179.2 -0.855  0.442 -0.223 45.0 1090.2  -60.6
   708.7   93.8 -349.6  199.2 -0.856  0.399 -0.260 45.1 1074.1   36.4
   711.0   99.0 -368.8  219.2 -0.845  0.355 -0.282 45.0 1029.5  134.6
   713.3  104.2 -388.0  239.2 -0.849  0.271 -0.299 45.1  992.3  145.2
   715.6  109.3 -407.2  259.2 -0.866  0.193 -0.321 45.1  999.3  120.5
   718.0  114.4 -426.3  279.1 -0.873  0.153 -0.340 45.1 1013.8  104.5
   720.3  119.6 -445.5  299.2 -0.875  0.121 -0.352 45.1 1015.6  101.0
   722.6  124.7 -464.7  319.1 -0.875  0.104 -0.368 45.0 1018.7   92.4
   724.9  129.9 -483.9  339.2 -0.877  0.084 -0.375 45.0 1025.3   87.8
