## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  190    X0/2A= 0.4839    PHI= 155.1    RE= 6.46E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   -38.6   88.6 -191.5   11.1 -0.952 -0.565  0.031 45.0 1389.6 -583.7
   -38.6   90.8 -196.0   16.1 -0.938 -0.442 -0.021 45.2 1229.6 -616.4
   -38.6   92.9 -200.5   21.1 -0.965 -0.280 -0.118 45.0 1160.2 -610.1
   -38.7   95.1 -205.1   26.2 -0.987 -0.125 -0.191 45.1 1167.2 -566.7
   -38.7   97.2 -209.6   31.1 -1.041 -0.009 -0.275 45.1 1320.0 -594.3
   -38.7   99.3 -214.1   36.1 -1.079  0.094 -0.344 45.0 1462.8 -676.7
   -38.7  101.5 -218.7   41.2 -1.041  0.181 -0.398 45.0 1440.7 -691.8
   -38.8  105.7 -227.7   51.1 -0.869  0.449 -0.454 45.0 1319.0 -517.2
   -38.8  109.9 -236.7   61.1 -0.918  0.505 -0.465 45.1 1496.2 -351.7
   -38.9  114.1 -245.8   71.1 -0.927  0.439 -0.441 45.0 1413.7 -255.0
   -38.9  118.3 -254.9   81.1 -0.911  0.451 -0.416 45.0 1373.5 -129.3
   -38.9  122.5 -263.9   91.0 -0.905  0.397 -0.400 45.1 1300.7  -77.1
   -39.0  126.8 -273.0  101.1 -0.900  0.359 -0.395 45.1 1251.3  -52.2
   -39.0  131.0 -282.1  111.1 -0.911  0.282 -0.390 45.1 1213.1  -59.7
   -39.1  135.2 -291.1  121.1 -0.914  0.246 -0.393 45.0 1193.5  -55.9
   -39.1  139.5 -300.2  131.1 -0.917  0.218 -0.396 45.0 1189.5  -54.3
   -39.2  143.7 -309.2  141.1 -0.919  0.198 -0.401 45.1 1196.4  -54.2
   -39.3  152.2 -327.4  161.2 -0.919  0.161 -0.405 45.1 1182.4  -45.9
   -39.3  160.6 -345.5  181.1 -0.916  0.139 -0.413 45.1 1175.9  -40.5
   -39.4  169.0 -363.6  201.1 -0.916  0.113 -0.419 45.0 1170.7  -36.6
   -39.5  177.5 -381.7  221.1 -0.913  0.097 -0.424 45.1 1167.2  -30.8
   -39.5  185.9 -400.0  241.2 -0.909  0.088 -0.433 45.1 1168.4  -33.4
   -39.5  194.3 -418.1  261.1 -0.908  0.078 -0.436 45.1 1166.1  -31.2
   -39.6  202.9 -436.2  281.2 -0.909  0.066 -0.441 45.2 1173.6  -32.0
   -39.7  211.3 -454.3  301.1 -0.908  0.056 -0.446 45.0 1169.2  -33.3
   -39.8  219.7 -472.4  321.1 -0.904  0.051 -0.455 45.1 1172.1  -34.6
   -39.9  228.2 -490.6  341.2 -0.903  0.043 -0.454 45.0 1165.9  -32.4
