## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  211    X0/2A= 0.5272    PHI= 165.0    RE= 6.38E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
    66.0   55.6 -208.0   15.6 -1.017 -0.379  0.334 45.2 1464.1 -331.9
    66.0   56.8 -212.8   20.6 -1.003 -0.336  0.380 45.2 1434.1 -372.6
    65.9   58.2 -217.5   25.5 -0.978 -0.262  0.386 45.2 1331.1 -399.9
    65.9   59.5 -222.4   30.5 -0.938 -0.124  0.358 45.2 1161.0 -386.2
    66.0   60.8 -227.1   35.4 -0.970 -0.013  0.327 45.3 1191.9 -437.1
    66.0   62.1 -232.0   40.5 -0.986  0.082  0.309 45.2 1216.1 -471.9
    66.1   64.7 -241.6   50.4 -0.976  0.232  0.225 45.2 1196.3 -441.3
    66.4   67.3 -251.3   60.5 -0.983  0.402  0.133 45.1 1296.1 -292.3
    66.3   69.8 -260.9   70.4 -0.981  0.417  0.015 45.1 1288.4 -152.4
    66.4   72.5 -270.6   80.4 -0.962  0.391 -0.068 45.2 1233.3  -55.8
    66.6   75.1 -280.3   90.5 -0.940  0.387 -0.123 45.1 1186.1   20.7
    66.7   77.7 -290.0  100.5 -0.928  0.342 -0.164 45.1 1140.4   43.1
    66.8   80.3 -299.6  110.5 -0.929  0.265 -0.197 45.1 1103.5   38.7
    66.9   82.9 -309.2  120.4 -0.931  0.225 -0.225 45.2 1100.9   35.6
    67.0   85.5 -318.9  130.5 -0.932  0.204 -0.248 45.1 1102.9   27.8
    67.0   88.0 -328.6  140.5 -0.933  0.174 -0.267 45.2 1108.1   26.2
    67.2   93.2 -347.8  160.4 -0.930  0.139 -0.300 45.2 1106.4   25.2
    67.4   98.5 -367.2  180.5 -0.927  0.112 -0.320 45.1 1105.7   26.4
    67.8  103.6 -386.5  200.5 -0.923  0.095 -0.339 45.2 1110.9   25.5
    67.9  108.8 -405.8  220.4 -0.919  0.081 -0.358 45.2 1115.3   20.8
    68.1  113.9 -425.1  240.4 -0.915  0.069 -0.374 45.1 1114.9   14.2
    68.3  119.1 -444.4  260.4 -0.915  0.059 -0.386 45.1 1121.2    9.9
    68.5  124.3 -463.7  280.4 -0.914  0.047 -0.391 45.2 1127.6    8.0
    68.8  129.4 -483.1  300.4 -0.909  0.038 -0.404 45.1 1123.7    5.8
    68.9  134.6 -502.4  320.4 -0.906  0.033 -0.413 45.1 1123.2    3.8
    69.1  139.9 -521.7  340.4 -0.907  0.025 -0.416 45.2 1135.2    4.3
