## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  137    X0/2A= 0.7420    PHI= 180.0    RE= 6.34E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   581.9    0.0 -185.0   10.0 -1.068 -0.007  0.230 45.1 1347.2 -222.1
   582.3    0.0 -189.9   15.0 -1.058 -0.011  0.269 45.2 1348.5 -219.0
   582.7    0.0 -194.9   20.0 -1.051 -0.014  0.303 45.2 1355.2 -226.5
   583.1    0.0 -199.9   25.0 -1.044 -0.016  0.337 45.1 1357.0 -230.0
   583.8    0.0 -204.9   30.0 -1.037 -0.019  0.369 45.1 1368.7 -241.8
   584.2    0.0 -209.9   35.1 -1.029 -0.022  0.405 45.1 1381.1 -249.8
   584.6    0.0 -214.9   40.1 -1.024 -0.022  0.436 45.1 1393.5 -264.2
   585.7    0.0 -224.8   50.0 -1.013 -0.023  0.486 45.1 1421.4 -296.6
   586.5    0.0 -234.7   60.0 -1.005 -0.019  0.526 45.1 1452.7 -323.7
   587.5    0.0 -244.8   70.1 -0.995 -0.015  0.554 45.0 1456.7 -332.9
   588.4    0.0 -254.7   80.0 -0.983 -0.013  0.564 45.1 1447.2 -316.1
   589.5    0.0 -264.7   90.1 -0.972 -0.020  0.548 45.1 1404.3 -274.7
   590.3    0.0 -274.6  100.0 -0.962 -0.018  0.506 45.1 1330.4 -206.5
   591.3    0.0 -284.7  110.2 -0.952 -0.011  0.453 45.1 1255.2 -129.1
   592.2    0.0 -294.6  120.1 -0.936 -0.025  0.390 45.1 1161.3  -30.9
   593.3    0.0 -304.6  130.2 -0.929 -0.016  0.321 45.2 1095.8   36.6
   594.1    0.0 -314.5  140.1 -0.920 -0.016  0.264 45.1 1033.5   91.1
   596.0    0.0 -334.4  160.1 -0.900 -0.024  0.134 45.1  939.1  192.1
   597.9    0.0 -354.3  180.1 -0.893 -0.016  0.029 45.2  909.6  223.6
   599.8    0.0 -374.3  200.2 -0.889 -0.017 -0.056 45.2  901.9  228.3
   601.5    0.0 -394.1  220.1 -0.886 -0.021 -0.123 45.2  911.0  224.9
   603.4    0.0 -414.0  240.1 -0.882 -0.017 -0.182 45.2  923.0  207.9
   605.3    0.0 -434.0  260.1 -0.880 -0.016 -0.225 45.2  936.3  191.2
   607.2    0.0 -453.9  280.1 -0.879 -0.023 -0.256 45.2  951.8  182.3
   608.9    0.0 -473.7  300.0 -0.877 -0.020 -0.286 45.2  966.9  164.9
   610.9    0.0 -493.6  320.0 -0.876 -0.021 -0.308 45.1  975.0  155.9
   612.7    0.0 -513.6  340.1 -0.874 -0.022 -0.329 45.2  991.1  139.7
