## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  230    X0/2A= 0.6136    PHI= 165.0    RE= 6.29E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   273.2   52.9 -198.6   10.8 -1.033 -0.413  0.232 44.8 1433.1 -306.8
   273.3   54.2 -203.4   15.7 -1.031 -0.409  0.279 44.8 1452.6 -330.2
   273.5   55.6 -208.2   20.7 -1.033 -0.401  0.316 44.8 1474.6 -354.2
   273.8   56.8 -213.1   25.8 -1.030 -0.393  0.358 44.9 1498.2 -399.9
   273.9   58.2 -217.8   30.7 -1.026 -0.371  0.390 44.9 1498.5 -443.4
   274.1   59.5 -222.7   35.8 -1.014 -0.313  0.409 44.9 1437.5 -487.3
   274.4   60.8 -227.5   40.8 -1.010 -0.235  0.399 44.8 1369.3 -516.2
   274.7   63.4 -237.1   50.7 -1.047 -0.056  0.363 44.8 1363.9 -553.3
   275.2   65.9 -246.8   60.7 -1.085  0.102  0.335 44.8 1441.1 -651.9
   275.6   68.5 -256.4   70.7 -1.053  0.225  0.283 44.8 1373.4 -624.1
   276.1   71.1 -266.2   80.8 -0.994  0.407  0.181 44.8 1314.4 -487.5
   276.4   73.6 -275.8   90.8 -0.965  0.463  0.110 44.8 1286.1 -344.9
   276.9   76.2 -285.5  100.8 -0.952  0.480  0.026 44.8 1261.5 -217.2
   277.3   78.8 -295.1  110.8 -0.940  0.454 -0.069 44.8 1218.3  -96.2
   277.8   81.4 -304.9  120.9 -0.927  0.426 -0.118 44.8 1174.9  -13.8
   278.3   84.0 -314.6  131.0 -0.913  0.393 -0.165 44.8 1131.2   55.8
   278.6   86.5 -324.2  140.9 -0.899  0.364 -0.199 44.9 1096.0   89.5
   279.5   91.7 -343.5  160.9 -0.898  0.249 -0.247 44.8 1036.8   78.9
   280.3   96.9 -362.8  180.9 -0.909  0.187 -0.282 44.8 1046.3   59.6
   281.0  102.1 -382.0  200.8 -0.912  0.148 -0.306 44.9 1060.9   54.3
   281.8  107.2 -401.4  220.9 -0.906  0.123 -0.331 44.9 1059.8   48.5
   282.7  112.4 -420.7  240.9 -0.905  0.100 -0.346 44.8 1057.5   45.6
   283.5  117.6 -440.0  260.9 -0.905  0.085 -0.360 44.8 1067.2   42.5
   284.2  122.8 -459.2  280.8 -0.902  0.073 -0.375 44.9 1071.6   35.3
   285.1  127.9 -478.6  300.9 -0.904  0.060 -0.383 44.8 1079.3   34.6
   285.9  133.1 -497.9  320.9 -0.901  0.051 -0.396 44.8 1079.9   27.2
   286.8  138.3 -517.2  340.9 -0.898  0.043 -0.406 44.8 1085.9   23.1
