## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  125    X0/2A= 0.7420    PHI= 110.0    RE= 6.43E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   581.7  173.9  -63.2   10.1 -0.854  0.133 -0.631 45.2 1310.6 -177.0
   582.1  178.6  -64.9   15.1 -0.859  0.100 -0.647 45.1 1329.3 -190.0
   582.5  183.2  -66.6   20.0 -0.861  0.090 -0.650 45.1 1334.6 -192.1
   583.0  187.9  -68.3   25.0 -0.859  0.085 -0.655 45.2 1341.7 -193.9
   583.6  192.6  -70.1   30.1 -0.861  0.081 -0.653 45.2 1339.8 -194.5
   584.0  197.2  -71.8   35.0 -0.864  0.084 -0.657 45.1 1347.7 -206.2
   584.4  202.0  -73.5   40.1 -0.861  0.073 -0.654 45.1 1336.2 -195.8
   585.5  211.3  -76.9   50.1 -0.864  0.069 -0.652 45.2 1344.3 -196.9
   586.4  220.6  -80.3   60.0 -0.866  0.067 -0.650 45.2 1344.0 -196.3
   587.2  230.0  -83.7   70.0 -0.868  0.062 -0.644 45.0 1331.6 -189.7
   588.1  239.3  -87.0   79.9 -0.872  0.058 -0.638 45.2 1336.2 -183.7
   589.2  248.7  -90.5   90.0 -0.871  0.050 -0.631 45.1 1319.3 -169.8
   590.0  258.0  -93.9  100.0 -0.872  0.050 -0.629 45.1 1320.6 -171.0
   590.9  267.4  -97.2  110.0 -0.871  0.047 -0.623 45.2 1312.5 -164.7
   591.7  276.7 -100.6  119.9 -0.872  0.044 -0.618 45.2 1307.4 -158.6
   592.8  286.1 -104.1  130.0 -0.872  0.043 -0.615 45.2 1304.5 -156.6
   593.7  295.5 -107.4  140.0 -0.874  0.043 -0.612 45.1 1298.0 -152.9
   595.6  314.2 -114.3  160.0 -0.877  0.038 -0.598 45.2 1289.9 -136.9
   597.3  332.9 -121.1  180.0 -0.875  0.035 -0.592 45.1 1274.9 -130.3
   599.2  351.7 -127.9  200.1 -0.873  0.033 -0.587 45.1 1264.7 -122.9
   601.1  370.3 -134.7  220.0 -0.877  0.028 -0.575 45.1 1256.2 -104.8
   602.9  389.1 -141.5  240.0 -0.875  0.028 -0.571 45.2 1247.9 -104.9
   604.8  407.8 -148.3  260.0 -0.880  0.024 -0.561 45.1 1244.2  -93.2
   606.7  426.5 -155.2  280.0 -0.877  0.024 -0.559 45.1 1232.9  -91.8
   608.6  445.3 -162.0  300.1 -0.876  0.020 -0.557 45.2 1231.7  -86.1
   610.3  464.0 -168.7  320.1 -0.878  0.016 -0.549 45.1 1222.5  -72.8
   612.2  482.7 -175.6  340.1 -0.876  0.016 -0.547 45.1 1217.4  -72.7
