## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  158    X0/2A= 0.8279    PHI= 185.0    RE= 6.22E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   788.5  -14.0 -159.3    9.1 -1.053  0.091  0.270 45.1 1332.9 -219.9
   789.2  -14.5 -164.2   14.0 -1.048  0.085  0.306 45.1 1337.4 -223.2
   789.9  -14.9 -169.0   18.9 -1.041  0.092  0.333 45.1 1340.2 -233.6
   790.6  -15.3 -173.9   23.9 -1.032  0.089  0.366 45.0 1344.9 -242.4
   791.3  -15.7 -178.9   28.9 -1.025  0.090  0.399 45.0 1353.6 -246.8
   792.0  -16.2 -183.8   33.9 -1.019  0.080  0.430 45.1 1372.9 -272.0
   792.9  -16.6 -188.8   39.0 -1.012  0.088  0.458 45.1 1385.2 -286.2
   794.2  -17.5 -198.7   49.0 -0.994  0.096  0.525 45.1 1420.2 -341.8
   795.8  -18.3 -208.5   59.0 -0.985  0.084  0.579 45.0 1456.5 -377.2
   797.2  -19.2 -218.4   69.0 -0.970  0.083  0.632 45.0 1497.1 -434.1
   798.7  -20.1 -228.3   79.1 -0.959  0.065  0.671 45.0 1528.3 -461.1
   800.1  -20.9 -238.1   89.0 -0.947  0.040  0.700 45.1 1543.6 -490.5
   801.7  -21.8 -248.0   99.1 -0.931  0.012  0.710 45.0 1517.8 -467.2
   803.1  -22.6 -257.8  109.0 -0.905 -0.047  0.678 45.1 1427.0 -396.3
   804.6  -23.5 -267.8  119.2 -0.885 -0.099  0.630 45.0 1323.8 -331.3
   806.0  -24.4 -277.5  129.0 -0.880 -0.110  0.586 45.0 1257.2 -251.3
   807.6  -25.3 -287.5  139.2 -0.875 -0.138  0.529 45.1 1187.5 -175.4
   810.5  -27.1 -307.2  159.2 -0.867 -0.172  0.401 45.1 1052.7  -14.4
   813.2  -28.8 -326.9  179.1 -0.872 -0.193  0.267 45.1  972.3  109.9
   816.2  -30.5 -346.6  199.1 -0.866 -0.193  0.137 45.1  901.9  205.6
   819.1  -32.2 -366.3  219.1 -0.858 -0.181  0.032 45.0  860.4  249.4
   822.0  -34.0 -386.1  239.2 -0.847 -0.167 -0.069 45.1  841.7  271.3
   825.0  -35.7 -405.8  259.2 -0.844 -0.134 -0.135 45.0  838.0  281.9
   827.7  -37.3 -425.5  279.1 -0.843 -0.109 -0.190 45.1  851.7  263.1
   830.7  -39.1 -445.2  299.1 -0.845 -0.097 -0.232 45.1  872.6  245.7
   833.6  -40.9 -464.9  319.1 -0.846 -0.082 -0.266 45.0  887.1  230.4
   836.4  -42.6 -484.6  339.1 -0.849 -0.076 -0.294 45.1  911.1  209.6
