## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  196    X0/2A= 0.4839    PHI= 185.0    RE= 6.41E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   -38.4  -18.4 -210.4   11.3 -1.028  0.023  0.058 45.2 1209.6  -73.2
   -38.5  -18.7 -215.4   16.3 -1.020  0.010  0.083 45.2 1194.2  -58.5
   -38.5  -19.2 -220.3   21.2 -1.010 -0.008  0.089 45.2 1175.9  -35.8
   -38.7  -19.6 -225.2   26.2 -1.004 -0.018  0.094 45.2 1164.8  -21.2
   -38.6  -20.0 -230.3   31.3 -0.994 -0.033  0.098 45.1 1138.3   -6.2
   -38.7  -20.5 -235.3   36.3 -0.991 -0.040  0.089 45.2 1134.6    3.1
   -38.7  -20.8 -240.2   41.2 -0.985 -0.055  0.078 45.2 1120.5   20.6
   -38.7  -21.7 -250.1   51.1 -0.970 -0.078  0.053 45.2 1086.5   53.1
   -38.8  -22.6 -260.1   61.2 -0.961 -0.094  0.016 45.1 1064.5   78.5
   -38.9  -23.5 -270.0   71.1 -0.954 -0.100 -0.023 45.1 1047.1   94.2
   -38.8  -24.4 -280.1   81.3 -0.947 -0.097 -0.062 45.1 1037.2  104.2
   -38.9  -25.3 -290.0   91.2 -0.941 -0.096 -0.100 45.2 1034.2  105.8
   -39.0  -26.2 -299.9  101.1 -0.936 -0.093 -0.130 45.1 1029.3  109.5
   -39.1  -27.0 -309.9  111.2 -0.932 -0.087 -0.159 45.1 1028.2  111.6
   -39.0  -27.9 -319.9  121.2 -0.928 -0.083 -0.187 45.1 1027.1  108.5
   -39.0  -28.8 -329.8  131.2 -0.923 -0.081 -0.210 45.1 1027.9  107.4
   -39.1  -31.3 -359.8  161.3 -0.918 -0.066 -0.264 45.1 1044.0   94.1
   -39.3  -33.1 -379.6  181.1 -0.914 -0.057 -0.295 45.1 1053.8   81.1
   -39.2  -34.9 -399.6  201.2 -0.911 -0.053 -0.320 45.2 1066.9   72.1
   -39.4  -36.7 -419.5  221.2 -0.907 -0.052 -0.336 45.0 1066.9   69.4
   -39.4  -38.4 -439.4  241.2 -0.901 -0.049 -0.357 45.1 1072.3   66.7
   -39.6  -40.1 -459.4  261.3 -0.901 -0.046 -0.369 45.1 1081.1   52.9
   -39.5  -41.8 -479.3  281.2 -0.899 -0.043 -0.380 45.2 1091.8   45.9
   -39.7  -43.6 -499.2  301.2 -0.899 -0.041 -0.391 45.1 1092.6   43.4
   -39.7  -45.4 -519.2  321.3 -0.896 -0.040 -0.400 45.1 1096.5   40.7
   -39.9  -47.1 -539.1  341.3 -0.894 -0.036 -0.409 45.1 1102.0   30.8
