## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  134    X0/2A= 0.7420    PHI= 165.0    RE= 6.34E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   581.9   47.9 -178.7   10.1 -1.035 -0.302  0.202 45.1 1355.6 -222.2
   582.2   49.2 -183.5   15.0 -1.034 -0.316  0.216 45.2 1376.7 -232.6
   582.8   50.5 -188.3   20.0 -1.030 -0.330  0.231 45.2 1389.0 -246.9
   583.1   51.8 -193.0   24.9 -1.029 -0.358  0.257 45.1 1414.7 -272.6
   583.6   53.1 -197.9   30.0 -1.024 -0.381  0.266 45.1 1429.1 -300.5
   584.1   54.4 -202.7   35.0 -1.013 -0.409  0.280 45.1 1436.9 -344.3
   584.6   55.6 -207.5   40.0 -1.002 -0.421  0.300 45.1 1431.1 -387.7
   585.4   58.3 -217.1   50.0 -0.989 -0.440  0.345 45.1 1456.0 -521.4
   586.4   60.8 -226.8   60.1 -1.011 -0.398  0.376 45.1 1484.4 -682.7
   587.3   63.4 -236.3   69.9 -1.050 -0.261  0.378 45.0 1465.7 -802.8
   588.3   66.0 -245.9   79.9 -1.092 -0.074  0.334 45.1 1468.9 -855.3
   589.1   68.5 -255.5   89.9 -1.135  0.122  0.251 45.1 1528.5 -978.9
   590.1   71.2 -265.2  100.0 -1.111  0.269  0.147 45.0 1483.9 -889.6
   591.0   73.7 -274.7  109.9 -1.053  0.411  0.070 45.0 1436.6 -695.5
   591.9   76.3 -284.4  120.0 -0.993  0.486 -0.026 45.1 1374.4 -525.1
   592.8   78.9 -293.9  129.8 -0.944  0.487 -0.052 45.1 1272.8 -407.7
   593.8   81.5 -303.6  139.9 -0.902  0.497 -0.112 45.0 1206.0 -268.3
   595.6   86.6 -322.8  159.9 -0.890  0.448 -0.183 45.0 1157.8  -68.3
   597.5   91.8 -342.1  180.0 -0.883  0.364 -0.223 45.0 1085.4   59.0
   599.5   96.9 -361.3  199.9 -0.864  0.340 -0.257 45.0 1047.7  129.6
   601.3  102.1 -380.6  220.0 -0.868  0.245 -0.284 45.1 1010.7  118.6
   603.2  107.2 -399.8  240.0 -0.881  0.185 -0.304 45.1 1024.5  107.9
   605.2  112.3 -419.1  260.0 -0.887  0.143 -0.321 45.1 1031.8  101.9
   607.0  117.4 -438.3  280.0 -0.884  0.119 -0.341 45.1 1033.6   91.5
   608.8  122.7 -457.5  300.0 -0.884  0.100 -0.355 45.1 1037.8   87.9
   610.7  127.8 -476.7  319.9 -0.888  0.081 -0.366 45.1 1051.8   82.1
   612.7  133.0 -496.1  340.1 -0.886  0.072 -0.377 45.1 1054.6   72.8
