## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  223    X0/2A= 0.6136    PHI= 130.1    RE= 6.31E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   273.0  156.8 -132.3   10.4 -0.833 -0.094 -0.014 44.9  786.8 -155.5
   273.1  160.7 -135.5   15.4 -0.716 -0.006 -0.160 45.0  605.2 -175.9
   273.3  164.5 -138.7   20.4 -0.689  0.159 -0.369 45.0  713.9 -172.6
   273.6  168.4 -142.0   25.5 -0.823  0.184 -0.578 44.9 1169.3 -183.3
   273.8  172.2 -145.2   30.5 -0.859  0.166 -0.639 45.0 1319.3 -198.0
   273.9  175.9 -148.4   35.4 -0.860  0.162 -0.644 44.9 1321.0 -201.3
   274.1  179.8 -151.6   40.4 -0.865  0.161 -0.637 45.0 1323.9 -199.5
   274.6  187.5 -158.1   50.5 -0.865  0.159 -0.632 44.9 1313.3 -194.2
   275.0  195.1 -164.4   60.4 -0.869  0.152 -0.623 44.9 1306.4 -184.3
   275.5  202.7 -170.9   70.4 -0.873  0.142 -0.619 44.9 1306.6 -178.6
   275.8  210.4 -177.3   80.4 -0.873  0.139 -0.613 44.9 1294.1 -172.8
   276.3  218.0 -183.8   90.4 -0.872  0.135 -0.611 44.9 1290.7 -171.8
   276.6  225.7 -190.2  100.5 -0.875  0.134 -0.603 44.9 1284.5 -163.0
   277.1  233.4 -196.6  110.5 -0.879  0.132 -0.595 44.9 1281.9 -157.7
   277.4  241.0 -203.0  120.4 -0.877  0.129 -0.592 45.0 1275.2 -151.9
   277.9  248.7 -209.5  130.5 -0.874  0.125 -0.591 45.0 1270.1 -148.5
   278.2  256.3 -215.8  140.4 -0.880  0.124 -0.581 44.9 1261.7 -141.5
   279.0  271.6 -228.7  160.4 -0.880  0.116 -0.571 44.9 1248.4 -126.7
   279.9  286.9 -241.5  180.4 -0.881  0.110 -0.560 44.9 1236.2 -116.4
   280.7  302.2 -254.4  200.4 -0.884  0.101 -0.551 44.9 1225.0 -104.4
   281.5  317.5 -267.3  220.4 -0.882  0.095 -0.545 44.9 1214.4  -96.4
   282.3  332.8 -280.1  240.4 -0.886  0.086 -0.536 44.9 1209.2  -87.6
   283.1  348.1 -293.0  260.4 -0.884  0.081 -0.531 44.9 1199.9  -83.0
   283.9  363.4 -305.9  280.5 -0.885  0.073 -0.529 44.9 1198.5  -75.4
   284.8  378.7 -318.7  300.4 -0.886  0.066 -0.523 44.9 1193.1  -71.9
   285.6  394.0 -331.5  320.4 -0.888  0.058 -0.518 44.9 1186.0  -66.6
   286.4  409.3 -344.4  340.4 -0.888  0.056 -0.514 44.9 1181.5  -63.2
