## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  191    X0/2A= 0.4839    PHI= 160.1    RE= 6.46E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   -38.4   71.7 -198.6   11.3 -0.925 -0.588  0.108 45.2 1381.2 -659.0
   -38.5   73.4 -203.2   16.2 -0.910 -0.439  0.195 45.1 1202.3 -665.9
   -38.4   75.1 -207.9   21.2 -0.954 -0.260  0.128 45.2 1134.0 -697.0
   -38.5   76.9 -212.6   26.2 -0.996 -0.098  0.071 45.1 1139.3 -636.1
   -38.6   78.6 -217.2   31.1 -1.067  0.053 -0.020 45.1 1296.5 -706.5
   -38.5   80.2 -222.0   36.1 -1.078  0.154 -0.092 45.1 1353.7 -710.5
   -38.6   82.0 -226.6   41.1 -1.037  0.246 -0.141 45.1 1310.6 -679.2
   -38.6   85.3 -236.0   51.0 -0.906  0.502 -0.181 45.1 1257.0 -491.5
   -38.6   88.8 -245.4   61.1 -0.945  0.550 -0.243 45.0 1420.2 -308.5
   -38.6   92.2 -254.8   71.1 -0.955  0.453 -0.259 45.0 1341.7 -186.9
   -38.7   95.6 -264.3   81.2 -0.936  0.444 -0.277 45.1 1313.3  -64.6
   -38.9   99.1 -273.6   91.1 -0.923  0.387 -0.287 45.1 1234.3  -17.7
   -38.9  102.5 -283.0  101.1 -0.916  0.337 -0.302 45.0 1185.8   -0.6
   -38.9  105.9 -292.4  111.1 -0.922  0.262 -0.317 45.0 1160.0  -20.8
   -38.9  109.3 -301.8  121.1 -0.928  0.224 -0.327 45.1 1159.9  -21.5
   -39.1  112.8 -311.2  131.1 -0.933  0.196 -0.336 45.1 1166.5  -21.5
   -39.1  116.2 -320.6  141.1 -0.929  0.178 -0.350 45.1 1159.8  -22.5
   -39.1  123.1 -339.4  161.1 -0.925  0.143 -0.366 45.1 1153.8  -19.3
   -39.2  129.9 -358.2  181.1 -0.925  0.119 -0.377 45.0 1151.3  -14.9
   -39.4  136.7 -376.9  201.0 -0.922  0.101 -0.389 45.0 1150.1  -15.1
   -39.4  143.6 -395.7  221.1 -0.918  0.086 -0.401 45.1 1156.5  -13.9
   -39.4  150.4 -414.6  241.1 -0.914  0.076 -0.409 45.1 1150.1  -18.3
   -39.4  157.3 -433.4  261.2 -0.914  0.067 -0.419 45.1 1158.0  -21.7
   -39.5  164.1 -452.3  281.3 -0.913  0.053 -0.425 45.1 1160.9  -22.9
   -39.7  171.0 -470.9  301.1 -0.911  0.047 -0.432 45.2 1167.9  -22.8
   -39.7  177.8 -489.8  321.2 -0.908  0.041 -0.437 45.2 1164.1  -24.8
   -39.7  184.7 -508.6  341.2 -0.907  0.033 -0.439 45.2 1163.3  -19.6
