## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  116    X0/2A= 0.6571    PHI= 170.0    RE= 6.43E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   377.4   34.7 -196.8   10.0 -1.057 -0.260  0.205 46.1 1441.5 -256.3
   377.9   35.5 -201.7   15.0 -1.053 -0.265  0.237 46.1 1451.5 -260.2
   378.1   36.4 -206.6   19.9 -1.049 -0.257  0.268 46.2 1456.9 -269.8
   378.4   37.3 -211.5   24.9 -1.044 -0.245  0.306 46.2 1464.1 -280.8
   378.6   38.2 -216.4   29.9 -1.045 -0.247  0.343 46.2 1496.2 -302.9
   378.9   39.1 -221.3   34.9 -1.041 -0.237  0.370 46.2 1505.8 -322.6
   379.2   40.0 -226.3   40.0 -1.038 -0.209  0.404 46.3 1520.0 -336.1
   379.7   41.7 -236.1   50.0 -1.034 -0.159  0.464 46.2 1543.9 -379.7
   380.4   43.4 -245.9   59.9 -1.031 -0.069  0.503 46.2 1553.7 -422.0
   380.9   45.1 -255.7   69.9 -1.031  0.018  0.508 46.1 1548.7 -468.1
   381.5   46.8 -265.6   79.9 -1.019  0.114  0.464 46.1 1479.3 -441.1
   382.0   48.6 -275.4   89.9 -0.999  0.201  0.375 46.1 1385.2 -341.9
   382.6   50.3 -285.3  100.0 -0.981  0.248  0.280 46.1 1292.7 -234.2
   383.1   52.0 -295.0  109.8 -0.964  0.279  0.196 46.1 1229.3 -138.9
   383.7   53.7 -304.9  119.9 -0.951  0.304  0.105 46.1 1183.2  -40.1
   384.2   55.5 -314.7  129.9 -0.932  0.313  0.020 46.1 1138.1   54.4
   384.9   57.2 -324.6  140.0 -0.921  0.286 -0.037 46.2 1100.6   98.1
   386.0   60.7 -344.3  160.0 -0.911  0.227 -0.119 46.2 1058.6  124.4
   387.1   64.1 -363.9  179.9 -0.916  0.161 -0.181 46.1 1057.3  116.6
   388.2   67.6 -383.6  200.0 -0.909  0.133 -0.231 46.2 1060.6  111.8
   389.4   71.1 -403.2  219.9 -0.908  0.109 -0.266 46.3 1076.3  103.9
   390.5   74.5 -422.9  239.9 -0.904  0.093 -0.295 46.2 1079.3   89.6
   391.6   78.0 -442.5  259.9 -0.904  0.072 -0.315 46.1 1086.4   88.2
   392.7   81.5 -462.2  279.9 -0.903  0.057 -0.333 46.2 1099.9   78.5
   393.9   85.0 -481.8  299.8 -0.901  0.048 -0.349 46.1 1102.4   73.0
   395.0   88.5 -501.5  319.9 -0.898  0.037 -0.361 46.3 1111.4   66.8
   396.1   91.9 -521.2  339.9 -0.897  0.032 -0.371 46.2 1113.1   61.9
