## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  176    X0/2A= 0.5701    PHI= 185.0    RE= 6.14E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   168.7  -18.1 -207.0    9.8 -1.059  0.088  0.128 45.1 1270.4 -169.0
   168.8  -18.6 -212.0   14.8 -1.054  0.055  0.161 45.2 1270.2 -151.3
   168.8  -19.0 -216.9   19.7 -1.046  0.039  0.186 45.2 1260.3 -147.8
   169.0  -19.4 -221.9   24.7 -1.038  0.025  0.210 45.2 1249.9 -134.0
   169.1  -19.9 -226.9   29.8 -1.029  0.011  0.223 45.2 1235.3 -124.8
   169.1  -20.2 -231.9   34.8 -1.017 -0.005  0.221 45.1 1202.1  -99.8
   169.3  -20.7 -236.9   39.8 -1.006 -0.028  0.226 45.1 1182.4  -70.3
   169.7  -21.5 -246.8   49.7 -0.992 -0.053  0.208 45.1 1143.6  -36.7
   169.8  -22.4 -256.8   59.8 -0.976 -0.089  0.182 45.1 1103.4    5.7
   170.0  -23.3 -266.7   69.7 -0.965 -0.098  0.133 45.1 1065.3   40.3
   170.3  -24.2 -276.7   79.8 -0.955 -0.114  0.098 45.1 1040.2   73.9
   170.7  -25.1 -286.7   89.8 -0.944 -0.120  0.052 45.0 1004.9   94.5
   170.8  -26.0 -296.6   99.7 -0.934 -0.128  0.008 45.1  989.7  117.3
   171.2  -26.8 -306.7  109.9 -0.928 -0.120 -0.036 45.0  970.4  129.5
   171.3  -27.7 -316.6  119.8 -0.925 -0.115 -0.068 45.1  970.4  140.5
   171.7  -28.6 -326.6  129.9 -0.919 -0.107 -0.104 45.0  962.6  141.5
   171.8  -29.5 -336.5  139.8 -0.914 -0.107 -0.135 45.0  960.9  144.7
   172.3  -31.2 -356.5  159.9 -0.910 -0.093 -0.185 45.0  965.9  143.2
   172.8  -33.0 -376.4  179.9 -0.904 -0.084 -0.225 45.2  977.0  137.6
   173.3  -34.7 -396.3  199.9 -0.901 -0.069 -0.260 45.1  984.7  121.3
   173.8  -36.4 -416.3  219.9 -0.900 -0.062 -0.284 45.1  995.6  114.1
   174.2  -38.2 -436.1  239.8 -0.897 -0.057 -0.310 45.1 1005.8  103.9
   174.7  -39.9 -456.1  259.9 -0.894 -0.054 -0.330 45.0 1011.3   93.7
   175.2  -41.7 -476.0  279.9 -0.894 -0.050 -0.344 45.0 1016.6   88.2
   175.6  -43.4 -496.0  300.0 -0.890 -0.047 -0.360 45.0 1024.9   78.7
   176.0  -45.2 -515.7  319.7 -0.891 -0.045 -0.370 45.1 1036.7   73.5
   176.5  -46.9 -535.7  339.8 -0.888 -0.043 -0.382 45.0 1036.1   65.9
