## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  209    X0/2A= 0.5272    PHI= 155.0    RE= 6.38E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
    65.8   88.6 -190.7   10.6 -0.971 -0.685  0.137 45.2 1619.0 -638.7
    65.8   90.7 -195.1   15.5 -0.898 -0.643  0.183 45.1 1412.7 -718.3
    65.8   92.8 -199.6   20.4 -0.944 -0.521  0.118 45.2 1332.2 -762.6
    65.9   95.0 -204.1   25.4 -1.003 -0.371  0.002 45.1 1288.2 -793.8
    66.0   97.1 -208.7   30.5 -1.013 -0.187 -0.078 45.2 1206.8 -778.7
    66.0   99.2 -213.3   35.5 -1.050  0.006 -0.170 45.2 1279.2 -820.7
    66.0  101.4 -217.7   40.5 -1.083  0.118 -0.258 45.3 1419.6 -847.0
    66.2  105.6 -226.8   50.5 -1.091  0.259 -0.385 45.1 1582.9 -784.6
    66.4  109.8 -235.9   60.5 -0.913  0.457 -0.441 45.1 1395.1 -617.4
    66.5  114.1 -245.0   70.6 -0.901  0.539 -0.463 45.1 1489.1 -401.1
    66.5  118.3 -254.0   80.5 -0.911  0.488 -0.452 45.2 1444.9 -276.4
    66.6  122.5 -263.1   90.5 -0.900  0.490 -0.418 45.1 1389.0 -121.9
    66.8  126.7 -272.2  100.6 -0.898  0.435 -0.401 45.1 1306.6  -69.9
    67.0  130.9 -281.3  110.6 -0.896  0.387 -0.397 45.2 1263.6  -48.2
    67.0  135.1 -290.3  120.5 -0.889  0.350 -0.392 45.2 1213.0  -14.5
    67.2  139.3 -299.4  130.5 -0.895  0.288 -0.394 45.2 1182.7  -23.2
    67.3  143.6 -308.5  140.6 -0.907  0.240 -0.394 45.1 1174.8  -36.8
    67.5  152.1 -326.6  160.6 -0.913  0.192 -0.400 45.1 1166.2  -34.7
    67.8  160.6 -344.8  180.7 -0.914  0.161 -0.405 45.2 1168.3  -26.1
    68.0  169.0 -362.9  200.6 -0.911  0.137 -0.414 45.2 1159.5  -26.2
    68.1  177.4 -380.9  220.5 -0.909  0.116 -0.419 45.1 1149.2  -23.0
    68.3  185.8 -399.1  240.5 -0.911  0.098 -0.420 45.2 1155.1  -16.1
    68.4  194.3 -417.2  260.5 -0.907  0.089 -0.427 45.1 1149.1  -19.3
    68.8  202.8 -435.4  280.6 -0.906  0.075 -0.433 45.2 1152.7  -15.8
    68.9  211.3 -453.4  300.5 -0.902  0.070 -0.442 45.2 1155.8  -20.0
    69.1  219.7 -471.5  320.5 -0.906  0.056 -0.442 45.2 1158.9  -20.6
    69.2  228.1 -489.6  340.4 -0.905  0.051 -0.444 45.1 1155.7  -16.3
