## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN: 3193    X0/2A= 0.9167    PHI= 160.0    RE= 6.42E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
  1002.5   41.2 -113.3   10.3 -0.952 -0.114  0.154 45.2 1084.1   55.0
  1003.9   42.9 -117.9   15.4 -0.952 -0.140  0.163 45.4 1100.7   44.3
  1004.8   44.5 -122.3   20.2 -0.957 -0.138  0.151 45.3 1102.5   32.8
  1006.2   46.2 -126.9   25.3 -0.961 -0.151  0.115 45.3 1109.7   26.0
  1007.3   47.8 -131.4   30.2 -0.956 -0.159  0.142 45.2 1103.5   16.6
  1008.6   49.4 -136.1   35.3 -0.956 -0.192  0.141 45.2 1114.9   -8.5
  1009.8   51.1 -140.6   40.3 -0.959 -0.216  0.102 45.2 1122.2  -30.8
  1012.2   54.4 -149.7   50.2 -0.951 -0.248  0.130 45.2 1128.8  -73.0
  1014.8   57.7 -158.8   60.2 -0.950 -0.273  0.076 45.2 1128.2 -115.5
  1017.2   61.0 -168.0   70.3 -0.949 -0.311  0.074 45.2 1150.0 -168.1
  1019.7   64.4 -177.1   80.3 -0.965 -0.347  0.074 45.2 1209.9 -285.6
  1022.0   67.7 -186.2   90.3 -0.961 -0.359 -0.145 45.3 1231.9 -377.4
  1024.4   71.0 -195.3  100.3 -0.962 -0.357 -0.151 45.2 1229.8 -491.9
  1027.0   74.4 -204.4  110.3 -0.938 -0.308 -0.313 45.3 1228.1 -569.6
  1029.4   77.7 -213.6  120.4 -0.978 -0.210 -0.239 45.2 1208.1 -613.1
  1031.9   81.0 -222.7  130.4 -0.917 -0.100 -0.446 45.2 1197.5 -651.6
  1034.2   84.4 -231.8  140.4 -1.004  0.073 -0.505 45.3 1454.5 -743.4
  1039.2   91.0 -250.0  160.4 -1.013  0.212 -0.479 45.2 1484.1 -639.7
  1044.1   97.6 -268.3  180.4 -0.972  0.256 -0.444 45.2 1380.3 -477.5
  1048.9  104.2 -286.5  200.4 -0.895  0.263 -0.454 45.3 1234.9 -347.4
  1053.8  110.9 -304.8  220.5 -0.852  0.289 -0.448 45.3 1163.2 -227.8
  1058.6  117.4 -322.9  240.3 -0.808  0.299 -0.510 45.3 1155.9 -130.5
  1063.6  124.1 -341.2  260.4 -0.816  0.286 -0.511 45.3 1161.5  -48.8
  1068.3  130.8 -359.4  280.4 -0.816  0.280 -0.495 45.2 1138.0   19.6
  1073.3  137.3 -377.6  300.3 -0.807  0.239 -0.509 45.3 1113.4   39.8
  1078.0  144.0 -395.9  320.4 -0.824  0.203 -0.488 45.2 1102.2   50.2
  1083.0  150.7 -414.1  340.4 -0.848  0.174 -0.454 45.2 1097.2   53.1
