## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  167    X0/2A= 0.5701    PHI= 134.9    RE= 6.17E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   168.4  150.7 -150.2   14.7 -0.770 -0.031 -0.037 44.8  654.9 -194.9
   168.5  154.2 -153.8   19.8 -0.707  0.087 -0.137 44.9  581.5 -223.9
   168.6  157.7 -157.3   24.7 -0.717  0.223 -0.358 45.0  765.3 -178.6
   168.9  161.2 -160.9   29.7 -0.830  0.231 -0.522 45.0 1128.4 -169.4
   169.0  164.8 -164.4   34.8 -0.865  0.215 -0.583 45.1 1261.4 -157.6
   169.1  168.4 -167.9   39.8 -0.872  0.196 -0.590 45.0 1273.5 -159.2
   169.4  175.4 -175.0   49.8 -0.870  0.173 -0.598 45.0 1269.5 -161.6
   169.6  182.5 -182.1   59.8 -0.866  0.162 -0.610 45.0 1272.9 -166.5
   170.0  189.6 -189.2   69.8 -0.870  0.163 -0.608 45.1 1280.6 -173.4
   170.1  196.6 -196.2   79.7 -0.876  0.160 -0.604 45.1 1291.3 -169.0
   170.5  203.7 -203.4   89.9 -0.874  0.165 -0.600 45.0 1274.2 -170.2
   170.7  210.8 -210.4   99.8 -0.875  0.163 -0.594 45.1 1273.0 -162.1
   171.0  217.9 -217.5  109.9 -0.877  0.162 -0.584 45.0 1262.4 -157.2
   171.2  224.9 -224.6  119.9 -0.881  0.157 -0.577 45.1 1261.3 -145.7
   171.6  232.0 -231.7  129.9 -0.883  0.157 -0.570 45.1 1255.4 -142.0
   171.7  239.1 -238.8  139.9 -0.881  0.150 -0.566 45.0 1244.2 -136.9
   172.3  253.3 -252.9  160.0 -0.890  0.137 -0.547 45.0 1231.6 -116.7
   172.8  267.4 -267.1  180.0 -0.889  0.130 -0.536 45.0 1216.7 -108.7
   173.4  281.5 -281.2  199.9 -0.889  0.118 -0.529 45.1 1206.3  -99.2
   173.7  295.6 -295.3  219.9 -0.891  0.107 -0.524 45.1 1203.3  -86.4
   174.2  309.8 -309.4  239.9 -0.891  0.097 -0.517 45.1 1191.6  -80.3
   174.8  324.0 -323.6  260.0 -0.891  0.090 -0.510 45.0 1179.5  -75.9
   175.3  338.1 -337.7  279.9 -0.893  0.079 -0.507 45.0 1178.8  -68.1
   175.7  352.3 -351.8  299.9 -0.891  0.075 -0.505 45.0 1172.5  -66.5
   176.2  366.4 -366.0  320.0 -0.896  0.065 -0.499 45.1 1175.8  -57.3
   176.7  380.6 -380.1  340.0 -0.890  0.061 -0.503 45.0 1166.9  -57.9
