## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  228    X0/2A= 0.6136    PHI= 155.1    RE= 6.29E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   273.2   86.5 -186.3   10.6 -0.988 -0.506  0.078 44.9 1380.1 -250.8
   273.4   88.6 -190.9   15.7 -0.990 -0.559  0.048 44.9 1443.7 -321.4
   273.6   90.7 -195.4   20.7 -0.983 -0.592  0.032 44.7 1458.7 -424.3
   273.6   92.8 -199.9   25.6 -0.970 -0.589  0.021 44.8 1430.0 -510.1
   273.8   94.9 -204.4   30.6 -0.978 -0.561 -0.020 44.8 1410.0 -575.5
   274.1   97.0 -208.9   35.6 -1.012 -0.462 -0.046 44.8 1374.1 -638.1
   274.3   99.1 -213.4   40.6 -1.053 -0.390 -0.104 44.8 1405.9 -702.8
   274.7  103.3 -222.5   50.6 -1.067 -0.251 -0.247 44.8 1396.3 -773.4
   275.1  107.5 -231.6   60.6 -1.055 -0.028 -0.402 44.8 1409.4 -840.8
   275.5  111.8 -240.6   70.6 -1.017  0.169 -0.559 44.8 1521.7 -923.1
   276.1  116.0 -249.8   80.7 -0.924  0.360 -0.628 44.9 1526.8 -774.0
   276.5  120.3 -258.9   90.8 -0.884  0.481 -0.604 44.8 1525.6 -560.8
   277.0  124.5 -267.9  100.7 -0.847  0.473 -0.571 44.8 1406.6 -401.8
   277.3  128.7 -277.0  110.8 -0.848  0.470 -0.535 44.8 1361.7 -272.9
   277.8  133.0 -286.1  120.8 -0.860  0.428 -0.506 44.8 1314.9 -176.8
   278.2  137.2 -295.1  130.8 -0.866  0.412 -0.467 44.9 1272.6  -92.2
   278.6  141.4 -304.2  140.8 -0.862  0.401 -0.432 44.8 1216.4  -10.8
   279.2  149.8 -322.3  160.8 -0.867  0.318 -0.419 44.9 1150.2    6.9
   280.1  158.2 -340.3  180.7 -0.888  0.232 -0.411 44.8 1127.6   -9.0
   280.9  166.7 -358.5  200.8 -0.892  0.193 -0.415 44.8 1120.7   -9.5
   281.8  175.2 -376.6  220.8 -0.894  0.161 -0.419 44.8 1116.9   -8.3
   282.6  183.6 -394.7  240.7 -0.896  0.138 -0.421 44.9 1116.2   -6.6
   283.2  192.1 -412.8  260.8 -0.896  0.118 -0.422 44.7 1105.7   -4.1
   284.1  200.5 -430.9  280.7 -0.894  0.104 -0.430 44.8 1110.6   -2.3
   284.9  209.0 -449.0  300.7 -0.898  0.087 -0.427 44.8 1108.0    1.2
   285.6  217.4 -467.1  320.7 -0.896  0.079 -0.434 44.8 1111.7   -1.3
   286.4  225.9 -485.1  340.6 -0.895  0.071 -0.438 44.9 1114.6   -0.2
