## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  145    X0/2A= 0.8279    PHI= 119.8    RE= 6.29E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   788.3  139.3  -79.3    9.4 -0.704  0.014  0.074 45.2  566.4  -98.7
   789.0  143.7  -81.8   14.5 -0.647  0.039 -0.049 45.3  479.3  -97.5
   789.8  148.0  -84.4   19.6 -0.602  0.120 -0.204 45.2  473.9  -64.2
   790.5  152.2  -86.8   24.5 -0.706  0.135 -0.450 45.1  811.2  -60.7
   791.2  156.4  -89.2   29.4 -0.799  0.096 -0.573 45.2 1103.1  -84.2
   791.9  160.7  -91.7   34.4 -0.832  0.060 -0.621 45.2 1221.1 -108.8
   792.6  165.0  -94.1   39.4 -0.839  0.042 -0.625 45.1 1233.9 -103.5
   794.2  173.6  -99.2   49.5 -0.840  0.040 -0.629 45.2 1247.2 -114.1
   795.5  182.2 -104.1   59.5 -0.841  0.035 -0.628 45.1 1242.0 -114.3
   796.9  190.7 -109.0   69.4 -0.840  0.029 -0.624 45.1 1233.9 -108.6
   798.5  199.3 -114.0   79.5 -0.846  0.043 -0.628 45.2 1259.1 -126.4
   799.8  207.9 -119.0   89.5 -0.843  0.032 -0.626 45.1 1241.8 -115.3
   801.2  216.4 -123.9   99.4 -0.847  0.033 -0.623 45.1 1245.5 -114.1
   802.6  225.0 -128.8  109.4 -0.850  0.036 -0.621 45.1 1249.8 -115.0
   804.2  233.6 -133.8  119.5 -0.850  0.031 -0.616 45.1 1239.9 -109.0
   805.6  242.2 -138.7  129.5 -0.852  0.038 -0.613 45.2 1246.7 -113.3
   807.0  250.7 -143.6  139.4 -0.850  0.037 -0.614 45.1 1239.5 -111.0
   809.9  267.9 -153.5  159.4 -0.850  0.038 -0.609 45.1 1232.8 -109.2
   812.8  285.1 -163.5  179.5 -0.856  0.038 -0.598 45.1 1230.5  -97.6
   815.6  302.2 -173.3  199.4 -0.856  0.038 -0.593 45.1 1223.6  -93.5
   818.5  319.3 -183.2  219.4 -0.861  0.041 -0.582 45.2 1223.7  -83.4
   821.5  336.5 -193.2  239.5 -0.862  0.043 -0.575 45.2 1215.8  -82.3
   824.4  353.6 -203.0  259.5 -0.861  0.037 -0.570 45.1 1204.5  -75.9
   827.4  370.8 -213.0  279.6 -0.866  0.036 -0.560 45.1 1199.4  -66.0
   830.1  387.9 -222.8  299.5 -0.863  0.036 -0.557 45.1 1188.5  -64.3
   833.1  405.1 -232.7  319.5 -0.865  0.034 -0.552 45.1 1184.5  -61.7
   836.0  422.2 -242.7  339.6 -0.866  0.029 -0.546 45.2 1185.2  -52.1
