## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  235    X0/2A= 0.6996    PHI=   0.0    RE= 6.34E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   479.2    0.0  193.6   10.2 -0.976  0.012 -0.056 45.0 1080.4   50.8
   479.4    0.0  198.6   15.2 -0.972 -0.005 -0.093 44.9 1072.0   50.1
   480.0    0.0  203.6   20.2 -0.967 -0.010 -0.120 45.0 1068.8   57.9
   480.2    0.0  208.6   25.3 -0.963 -0.015 -0.140 45.0 1069.8   66.9
   480.5    0.0  213.6   30.3 -0.957 -0.015 -0.163 44.9 1059.7   65.0
   481.0    0.0  218.4   35.1 -0.956 -0.017 -0.176 45.0 1066.7   69.8
   481.3    0.0  223.5   40.2 -0.952 -0.017 -0.195 45.0 1066.0   66.1
   482.1    0.0  233.4   50.1 -0.947 -0.018 -0.220 44.9 1063.5   64.3
   482.9    0.0  243.4   60.2 -0.944 -0.017 -0.243 45.0 1069.6   60.4
   483.4    0.0  253.4   70.2 -0.939 -0.017 -0.264 45.0 1073.8   56.9
   484.2    0.0  263.3   80.1 -0.936 -0.020 -0.280 44.9 1074.4   56.6
   484.8    0.0  273.4   90.2 -0.933 -0.020 -0.297 44.9 1078.5   49.6
   485.6    0.0  283.3  100.1 -0.931 -0.021 -0.312 45.0 1086.9   43.9
   486.2    0.0  293.4  110.3 -0.928 -0.022 -0.325 44.9 1083.9   39.5
   486.8    0.0  303.4  120.3 -0.926 -0.022 -0.333 44.9 1087.6   40.9
   487.6    0.0  313.3  130.2 -0.923 -0.023 -0.345 45.0 1093.0   35.2
   488.1    0.0  323.3  140.2 -0.920 -0.024 -0.354 45.0 1095.0   32.4
   489.7    0.0  343.2  160.2 -0.917 -0.026 -0.370 44.9 1098.1   31.0
   491.1    0.0  363.1  180.1 -0.912 -0.023 -0.385 45.0 1104.5   23.7
   492.4    0.0  383.1  200.2 -0.910 -0.023 -0.397 44.9 1105.7   17.5
   493.8    0.0  403.1  220.2 -0.907 -0.025 -0.405 45.0 1111.1   18.1
   495.4    0.0  423.0  240.2 -0.905 -0.025 -0.413 44.9 1111.2   12.4
   496.7    0.0  443.0  260.2 -0.903 -0.025 -0.420 44.9 1110.4   11.1
   498.1    0.0  463.0  280.3 -0.903 -0.026 -0.422 44.9 1114.0   12.4
   499.7    0.0  482.8  300.1 -0.900 -0.026 -0.429 44.9 1114.2    7.2
   501.0    0.0  502.7  320.1 -0.898 -0.026 -0.434 44.8 1109.0    9.5
   502.4    0.0  522.7  340.1 -0.895 -0.026 -0.439 45.0 1119.2    7.0
