## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  133    X0/2A= 0.7420    PHI= 160.0    RE= 6.36E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   581.9   63.4 -173.8   10.0 -1.028 -0.319  0.156 45.1 1339.6 -200.2
   582.3   65.0 -178.5   15.0 -1.029 -0.340  0.157 45.1 1356.1 -215.8
   582.7   66.7 -183.1   19.9 -1.030 -0.366  0.156 45.1 1381.4 -237.2
   583.2   68.4 -187.9   25.1 -1.028 -0.394  0.145 45.2 1396.0 -262.4
   583.6   70.0 -192.5   29.9 -1.023 -0.414  0.152 45.1 1402.1 -275.7
   584.2   71.8 -197.2   35.0 -1.019 -0.450  0.133 45.2 1425.6 -319.7
   584.6   73.5 -201.8   39.9 -1.008 -0.476  0.120 45.2 1426.4 -363.7
   585.5   76.9 -211.2   50.0 -1.000 -0.521  0.094 45.1 1444.6 -516.1
   586.5   80.3 -220.6   60.0 -1.019 -0.497  0.061 45.2 1452.9 -692.4
   587.4   83.8 -229.9   70.0 -1.069 -0.383 -0.016 45.1 1450.2 -893.2
   588.3   87.1 -239.3   80.0 -1.078 -0.168 -0.116 45.0 1348.6 -896.1
   589.3   90.5 -248.7   90.0 -1.128  0.084 -0.266 45.1 1516.0-1067.4
   590.3   93.9 -258.0  100.0 -1.085  0.271 -0.323 45.1 1518.3 -956.4
   591.2   97.3 -267.3  109.9 -1.040  0.411 -0.385 45.1 1571.2 -775.7
   592.1  100.7 -276.7  120.0 -0.992  0.452 -0.398 45.1 1518.7 -618.0
   593.1  104.1 -286.1  130.0 -0.938  0.468 -0.394 45.2 1418.4 -499.0
   594.0  107.5 -295.4  140.0 -0.872  0.487 -0.381 45.0 1287.5 -341.5
   595.9  114.3 -314.2  160.0 -0.858  0.462 -0.395 45.2 1255.1 -170.5
   597.8  121.1 -332.9  180.0 -0.866  0.387 -0.377 45.1 1177.8  -32.0
   599.7  127.9 -351.6  200.0 -0.854  0.352 -0.362 45.1 1115.5   72.3
   601.6  134.7 -370.3  220.0 -0.863  0.264 -0.364 45.1 1073.4   72.0
   603.4  141.5 -389.1  240.1 -0.875  0.202 -0.369 45.2 1074.3   64.5
   605.4  148.3 -407.8  260.1 -0.880  0.163 -0.376 45.2 1072.6   61.1
   607.4  155.1 -426.6  280.2 -0.883  0.136 -0.383 45.1 1072.4   60.6
   609.3  161.8 -445.3  300.1 -0.884  0.116 -0.392 45.1 1075.1   57.0
   611.0  168.7 -464.0  320.1 -0.884  0.099 -0.398 45.1 1073.9   54.7
   613.1  175.5 -482.8  340.2 -0.884  0.085 -0.405 45.1 1081.7   51.5
