## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  194    X0/2A= 0.4839    PHI= 175.0    RE= 6.43E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   -38.4   18.3 -210.4   11.3 -1.008 -0.086  0.077 45.1 1173.7  -39.1
   -38.5   18.7 -215.4   16.3 -1.009 -0.065  0.097 45.1 1176.2  -42.0
   -38.5   19.1 -220.3   21.2 -1.012 -0.044  0.106 45.2 1183.8  -45.0
   -38.7   19.6 -225.2   26.2 -1.014 -0.022  0.109 45.1 1184.8  -53.4
   -38.6   19.9 -230.3   31.3 -1.017  0.002  0.106 45.2 1198.5  -60.4
   -38.7   20.4 -235.3   36.3 -1.015  0.015  0.099 45.1 1184.7  -49.1
   -38.7   20.8 -240.2   41.2 -1.004  0.030  0.081 45.1 1159.4  -25.0
   -38.7   21.7 -250.1   51.1 -0.992  0.051  0.048 45.1 1128.9    8.9
   -38.8   22.5 -260.1   61.2 -0.984  0.064  0.008 45.0 1105.1   29.8
   -38.9   23.4 -270.0   71.1 -0.977  0.066 -0.033 45.1 1092.2   45.2
   -38.8   24.3 -280.0   81.2 -0.971  0.062 -0.070 45.1 1084.7   55.4
   -38.9   25.2 -290.0   91.2 -0.964  0.066 -0.108 45.1 1078.1   53.7
   -39.0   26.0 -299.9  101.1 -0.960  0.057 -0.141 45.1 1077.4   56.2
   -39.1   26.9 -309.9  111.2 -0.956  0.054 -0.171 45.0 1075.0   53.3
   -38.9   27.8 -319.9  121.2 -0.952  0.050 -0.197 45.1 1078.7   52.7
   -39.0   28.7 -329.8  131.2 -0.948  0.039 -0.221 45.1 1083.2   51.8
   -39.1   29.5 -339.8  141.2 -0.947  0.035 -0.239 45.1 1086.5   50.7
   -39.1   31.3 -359.7  161.2 -0.940  0.027 -0.273 45.1 1090.9   48.1
   -39.3   33.0 -379.6  181.1 -0.934  0.019 -0.302 45.1 1096.3   35.4
   -39.2   34.8 -399.6  201.2 -0.929  0.016 -0.327 45.1 1105.6   27.5
   -39.4   36.6 -419.4  221.1 -0.924  0.009 -0.342 45.1 1107.4   30.4
   -39.4   38.3 -439.4  241.2 -0.920  0.005 -0.359 45.2 1116.3   29.5
   -39.5   40.0 -459.3  261.1 -0.914  0.004 -0.375 45.1 1110.6   19.5
   -39.5   41.8 -479.3  281.2 -0.911  0.000 -0.386 45.1 1114.9   15.5
   -39.7   43.6 -499.1  301.1 -0.908 -0.002 -0.396 45.1 1116.0   18.3
   -39.7   45.3 -519.2  321.3 -0.908 -0.002 -0.401 45.1 1120.4   16.7
   -39.8   47.0 -539.0  341.2 -0.904 -0.003 -0.411 45.0 1118.5    8.8
