## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  174    X0/2A= 0.5701    PHI= 170.0    RE= 6.14E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   168.6   36.1 -204.6    9.7 -1.024 -0.258  0.190 45.1 1277.2 -159.7
   168.8   37.0 -209.6   14.8 -1.018 -0.245  0.236 45.0 1272.1 -165.3
   168.8   37.9 -214.4   19.7 -1.014 -0.216  0.265 45.0 1264.2 -160.0
   168.8   38.7 -219.3   24.7 -1.007 -0.180  0.300 45.0 1256.4 -161.4
   169.0   39.6 -224.3   29.8 -1.015 -0.122  0.332 45.1 1284.7 -175.9
   169.1   40.5 -229.1   34.6 -1.021 -0.082  0.346 45.1 1297.2 -192.4
   169.3   41.3 -234.1   39.7 -1.031 -0.033  0.359 45.1 1325.3 -227.5
   169.5   43.1 -243.9   49.7 -1.040  0.075  0.338 45.0 1328.3 -232.2
   169.7   44.8 -253.7   59.6 -1.015  0.170  0.256 45.2 1254.6 -154.9
   170.1   46.5 -263.7   69.8 -0.998  0.210  0.185 45.1 1196.0  -95.8
   170.3   48.2 -273.5   79.7 -0.985  0.218  0.105 45.1 1145.9  -33.8
   170.5   49.9 -283.3   89.7 -0.967  0.224  0.031 45.0 1089.7    6.5
   170.9   51.7 -293.2   99.7 -0.956  0.210 -0.026 45.1 1066.6   38.0
   171.1   53.4 -303.1  109.8 -0.948  0.200 -0.075 45.0 1043.4   54.1
   171.3   55.1 -312.9  119.7 -0.946  0.172 -0.111 45.1 1042.0   58.5
   171.5   56.8 -322.8  129.8 -0.943  0.158 -0.143 45.1 1040.1   65.4
   171.9   58.6 -332.6  139.7 -0.938  0.140 -0.177 45.1 1036.4   64.7
   172.4   62.1 -352.3  159.8 -0.934  0.117 -0.221 45.0 1035.8   66.4
   173.0   65.5 -372.0  179.8 -0.926  0.095 -0.259 45.1 1037.3   63.9
   173.4   69.0 -391.7  199.8 -0.921  0.080 -0.289 45.1 1042.1   57.8
   174.0   72.5 -411.5  219.9 -0.917  0.066 -0.313 45.1 1048.8   48.6
   174.5   75.9 -431.1  239.8 -0.917  0.051 -0.334 45.0 1060.3   46.8
   175.1   79.4 -450.9  259.9 -0.915  0.042 -0.348 45.1 1070.5   39.0
   175.5   82.9 -470.5  279.8 -0.908  0.035 -0.366 45.0 1063.5   32.4
   176.1   86.4 -490.3  299.9 -0.905  0.028 -0.378 45.1 1070.3   27.2
   176.6   89.8 -509.9  319.8 -0.906  0.023 -0.386 45.1 1078.5   27.9
   177.2   93.3 -529.6  339.8 -0.903  0.018 -0.397 45.0 1077.5   22.1
