## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  272    X0/2A= 0.7856    PHI= 180.0    RE= 6.22E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   686.6    0.0 -173.3    9.2 -1.054 -0.023  0.236 45.1 1303.2 -186.5
   687.2    0.0 -178.3   14.2 -1.046 -0.020  0.273 44.9 1299.1 -192.3
   687.7    0.0 -183.2   19.2 -1.044 -0.006  0.310 45.0 1324.5 -208.9
   688.3    0.0 -188.3   24.3 -1.031 -0.021  0.343 45.0 1314.8 -206.9
   689.0    0.0 -193.3   29.4 -1.026 -0.018  0.381 44.8 1325.8 -218.5
   689.6    0.0 -198.2   34.3 -1.017 -0.032  0.412 44.8 1328.2 -230.3
   690.1    0.0 -203.1   39.2 -1.012 -0.032  0.442 44.8 1348.4 -248.5
   691.3    0.0 -213.2   49.4 -1.000 -0.024  0.513 44.9 1399.1 -294.5
   692.5    0.0 -223.0   59.3 -0.991 -0.029  0.562 44.8 1434.8 -327.7
   693.5    0.0 -233.0   69.3 -0.977 -0.037  0.599 44.9 1458.2 -357.2
   694.8    0.0 -242.9   79.3 -0.971 -0.028  0.631 44.8 1482.0 -378.3
   696.0    0.0 -252.8   89.3 -0.970 -0.009  0.644 44.8 1494.5 -399.4
   697.0    0.0 -262.7   99.2 -0.961 -0.008  0.630 44.9 1465.5 -360.7
   698.2    0.0 -272.6  109.2 -0.951 -0.015  0.597 45.0 1402.5 -287.3
   699.4    0.0 -282.6  119.3 -0.946 -0.001  0.552 45.0 1334.0 -227.2
   700.5    0.0 -292.5  129.2 -0.939  0.006  0.490 45.0 1249.6 -142.1
   701.6    0.0 -302.4  139.2 -0.932  0.013  0.426 45.0 1171.3  -56.2
   704.0    0.0 -322.3  159.2 -0.905 -0.014  0.281 45.0 1003.9  107.5
   706.4    0.0 -342.2  179.3 -0.890 -0.014  0.146 45.0  907.6  199.6
   708.6    0.0 -362.0  199.2 -0.884 -0.007  0.042 44.9  874.8  239.3
   711.0    0.0 -381.9  219.2 -0.878 -0.011 -0.051 45.0  865.1  247.5
   713.4    0.0 -401.8  239.3 -0.875 -0.015 -0.124 44.9  868.8  235.1
   715.8    0.0 -421.6  259.2 -0.873 -0.017 -0.179 45.0  887.9  225.1
   718.1    0.0 -441.5  279.3 -0.872 -0.015 -0.225 45.0  907.2  204.6
   720.3    0.0 -461.3  299.2 -0.872 -0.020 -0.258 44.9  922.1  192.6
   722.7    0.0 -481.2  319.2 -0.870 -0.017 -0.289 44.9  936.9  169.7
   725.1    0.0 -501.1  339.3 -0.868 -0.019 -0.312 45.0  952.1  157.0
