## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  267    X0/2A= 0.7856    PHI= 159.9    RE= 6.24E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   686.6   59.5 -162.8    9.2 -1.016 -0.278  0.161 45.0 1268.9 -145.4
   687.1   61.2 -167.5   14.3 -1.016 -0.293  0.159 45.1 1279.9 -153.3
   687.7   62.9 -172.1   19.2 -1.016 -0.313  0.155 45.1 1293.0 -167.2
   688.3   64.6 -176.8   24.2 -1.017 -0.342  0.145 45.0 1307.7 -195.0
   688.9   66.3 -181.5   29.3 -1.014 -0.364  0.135 45.0 1314.3 -210.5
   689.5   68.0 -186.2   34.3 -1.004 -0.391  0.133 45.0 1312.8 -240.7
   690.1   69.7 -190.8   39.2 -0.994 -0.412  0.116 45.0 1304.7 -268.1
   691.3   73.0 -200.1   49.2 -0.986 -0.453  0.073 45.0 1317.2 -362.9
   692.5   76.5 -209.5   59.3 -0.978 -0.472  0.099 45.1 1330.5 -440.6
   693.7   79.9 -218.8   69.3 -1.040 -0.432 -0.021 45.0 1406.4 -672.0
   694.9   83.3 -228.2   79.3 -1.070 -0.335 -0.117 45.0 1410.6 -807.4
   696.0   86.7 -237.6   89.4 -1.021 -0.127 -0.332 45.0 1296.9 -837.7
   697.2   90.1 -246.9   99.4 -1.131  0.021 -0.197 45.1 1463.8 -962.9
   698.4   93.4 -256.3  109.4 -1.068  0.188 -0.417 45.1 1500.1 -945.9
   699.6   96.9 -265.6  119.4 -1.024  0.299 -0.461 45.1 1501.9 -808.3
   700.8  100.3 -274.9  129.4 -0.991  0.398 -0.458 45.1 1507.0 -623.3
   702.0  103.7 -284.3  139.4 -0.958  0.404 -0.450 45.0 1429.5 -483.9
   704.3  110.5 -302.9  159.4 -0.876  0.407 -0.428 45.1 1248.3 -302.0
   706.5  117.3 -321.5  179.3 -0.840  0.415 -0.426 45.0 1181.0 -142.8
   708.9  124.0 -340.2  199.3 -0.844  0.379 -0.413 45.0 1148.6  -13.6
   711.3  130.9 -358.9  219.4 -0.834  0.360 -0.395 45.1 1099.6   82.1
   713.7  137.7 -377.6  239.4 -0.843  0.275 -0.386 45.1 1049.7   91.3
   716.0  144.4 -396.3  259.4 -0.862  0.206 -0.387 45.1 1051.4   70.5
   718.2  151.3 -414.9  279.4 -0.869  0.168 -0.393 45.0 1050.1   68.0
   720.6  158.1 -433.5  299.3 -0.871  0.142 -0.401 45.0 1051.1   63.9
   723.0  164.9 -452.2  319.4 -0.876  0.116 -0.401 45.1 1056.3   67.9
   725.2  171.7 -470.8  339.3 -0.876  0.101 -0.407 45.0 1056.5   64.4
