## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN: 3169    X0/2A= 0.8758    PHI= 135.0    RE= 6.57E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   903.8  100.2 -100.2   10.0 -0.758  0.093  0.055 45.2  681.4  -75.7
   904.7  103.6 -103.6   14.9 -0.753  0.083  0.079 45.3  677.6  -74.5
   905.7  107.2 -107.1   20.0 -0.756  0.075  0.086 45.2  680.7  -73.1
   906.5  110.6 -110.5   24.8 -0.764  0.057  0.087 45.2  693.4  -66.0
   907.6  114.1 -114.0   29.9 -0.771  0.036  0.102 45.2  706.8  -55.6
   908.4  117.6 -117.4   34.9 -0.783  0.017  0.086 45.3  724.8  -44.9
   909.3  121.0 -120.9   39.8 -0.774  0.000  0.048 45.2  699.1  -36.6
   911.3  128.0 -127.9   49.9 -0.714 -0.005 -0.185 45.1  631.0  -14.9
   913.0  134.9 -134.8   59.8 -0.717  0.032 -0.231 45.3  664.4  -40.1
   914.8  141.9 -141.8   69.9 -0.765  0.053 -0.385 45.2  859.1  -55.2
   916.9  148.8 -148.8   79.9 -0.762  0.028 -0.596 45.2 1092.0  -82.4
   918.7  155.8 -155.7   89.9 -0.792  0.014 -0.646 45.2 1215.3 -107.4
   920.6  162.7 -162.7   99.9 -0.807  0.003 -0.663 45.3 1273.9 -115.8
   922.3  169.7 -169.5  109.8 -0.812  0.008 -0.671 45.2 1291.4 -127.0
   924.2  176.7 -176.4  119.8 -0.809  0.012 -0.682 45.2 1303.0 -135.9
   926.2  183.6 -183.5  129.9 -0.818  0.022 -0.676 45.2 1312.7 -140.6
   928.1  190.6 -190.4  140.0 -0.816  0.034 -0.680 45.1 1310.6 -142.1
   931.8  204.4 -204.3  159.9 -0.819  0.055 -0.675 45.2 1311.6 -139.2
   935.5  218.4 -218.2  180.0 -0.821  0.073 -0.660 45.2 1294.7 -125.4
   939.2  232.3 -232.2  200.0 -0.830  0.077 -0.639 45.2 1283.9 -113.4
   943.0  246.1 -246.0  219.9 -0.828  0.081 -0.628 45.2 1265.1  -96.3
   946.7  260.0 -259.9  239.9 -0.824  0.080 -0.624 45.2 1253.8  -81.9
   950.4  274.0 -273.8  260.0 -0.837  0.079 -0.600 45.2 1244.9  -72.2
   954.1  287.8 -287.7  279.9 -0.852  0.075 -0.574 45.1 1231.8  -62.2
   957.9  301.7 -301.6  299.9 -0.846  0.075 -0.574 45.1 1219.3  -53.9
   961.6  315.7 -315.5  320.0 -0.837  0.070 -0.579 45.3 1219.0  -45.3
   965.3  329.5 -329.4  339.9 -0.849  0.066 -0.560 45.2 1212.2  -40.8
