## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  218    X0/2A= 0.6136    PHI=  60.1    RE= 6.38E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   272.4  177.3  101.8    9.7 -0.899 -0.387 -0.682 45.3 1620.7 -466.9
   272.7  181.6  104.2   14.6 -0.902 -0.351 -0.688 45.2 1600.9 -458.9
   272.9  186.0  106.7   19.7 -0.901 -0.334 -0.681 45.2 1569.6 -429.8
   273.2  190.3  109.2   24.6 -0.901 -0.320 -0.671 45.3 1553.2 -397.4
   273.4  194.7  111.6   29.7 -0.895 -0.308 -0.666 45.4 1531.4 -379.4
   273.5  199.0  114.2   34.7 -0.895 -0.293 -0.653 45.2 1493.1 -351.2
   273.7  203.3  116.7   39.7 -0.898 -0.287 -0.646 45.4 1492.4 -335.7
   274.2  211.9  121.6   49.6 -0.896 -0.267 -0.630 45.2 1443.5 -292.3
   274.5  220.6  126.6   59.6 -0.898 -0.249 -0.616 45.4 1427.7 -274.1
   275.0  229.3  131.6   69.7 -0.895 -0.229 -0.608 45.3 1394.3 -251.9
   275.3  237.9  136.6   79.6 -0.894 -0.218 -0.599 45.2 1369.8 -226.9
   275.8  246.5  141.6   89.6 -0.894 -0.213 -0.591 45.2 1356.0 -209.4
   276.1  255.2  146.6   99.6 -0.891 -0.203 -0.582 45.2 1332.6 -190.8
   276.4  263.8  151.6  109.6 -0.887 -0.191 -0.573 45.3 1312.2 -170.4
   276.9  272.5  156.6  119.6 -0.883 -0.180 -0.563 45.1 1280.8 -144.1
   277.2  281.2  161.6  129.6 -0.881 -0.169 -0.556 45.3 1269.1 -124.5
   277.7  289.8  166.5  139.5 -0.874 -0.156 -0.553 45.3 1248.4 -107.5
   278.5  307.1  176.5  159.5 -0.873 -0.133 -0.541 45.2 1219.0  -81.8
   279.1  324.4  186.6  179.6 -0.873 -0.122 -0.536 45.3 1214.2  -73.6
   279.9  341.7  196.5  199.5 -0.871 -0.111 -0.534 45.3 1208.1  -66.9
   280.7  359.0  206.5  219.5 -0.875 -0.102 -0.524 45.3 1198.5  -53.4
   281.5  376.3  216.5  239.5 -0.873 -0.093 -0.522 45.3 1191.1  -49.1
   282.1  393.6  226.6  259.6 -0.873 -0.090 -0.517 45.3 1185.0  -36.4
   282.9  410.8  236.5  279.4 -0.871 -0.081 -0.516 45.3 1178.6  -39.7
   283.7  428.2  246.5  299.5 -0.872 -0.076 -0.513 45.3 1173.9  -34.2
   284.5  445.5  256.5  319.5 -0.872 -0.071 -0.510 45.3 1173.8  -29.8
   285.1  462.8  266.6  339.6 -0.871 -0.063 -0.511 45.2 1165.2  -30.2
