## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  176    X0/2A= 0.5701    PHI= 180.0    RE= 6.14E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   168.7    0.0 -207.8    9.8 -1.045 -0.018  0.105 45.1 1227.0 -118.3
   168.8    0.0 -212.8   14.8 -1.036 -0.027  0.139 45.1 1213.3 -100.4
   168.8    0.0 -217.7   19.7 -1.031 -0.024  0.158 45.1 1207.1 -104.3
   169.0    0.0 -222.8   24.8 -1.027 -0.020  0.180 45.0 1204.8  -94.9
   169.1    0.0 -227.8   29.8 -1.022 -0.018  0.185 45.1 1199.9  -91.0
   169.1    0.0 -232.7   34.7 -1.017 -0.015  0.189 45.1 1188.2  -82.1
   169.3    0.0 -237.7   39.7 -1.012 -0.020  0.196 45.1 1183.5  -67.2
   169.4    0.0 -247.7   49.7 -1.006 -0.017  0.181 45.0 1157.8  -53.4
   169.7    0.0 -257.7   59.7 -0.994 -0.016  0.153 45.0 1121.0  -16.0
   169.9    0.0 -267.7   69.7 -0.986 -0.015  0.126 45.1 1098.3   11.7
   170.2    0.0 -277.7   79.7 -0.975 -0.014  0.091 45.1 1066.4   48.4
   170.5    0.0 -287.8   89.8 -0.968 -0.013  0.045 45.0 1040.4   60.6
   170.7    0.0 -297.8   99.8 -0.958 -0.015  0.007 45.0 1018.4   84.4
   171.0    0.0 -307.8  109.8 -0.951 -0.012 -0.033 45.0 1004.8   96.8
   171.2    0.0 -317.7  119.7 -0.945 -0.018 -0.064 45.0  995.1  115.7
   171.5    0.0 -327.8  129.8 -0.938 -0.019 -0.099 45.0  987.3  114.8
   171.6    0.0 -337.7  139.7 -0.935 -0.020 -0.128 45.0  988.1  117.3
   172.3    0.0 -357.8  159.8 -0.929 -0.020 -0.176 45.1  995.0  120.5
   172.6    0.0 -377.7  179.7 -0.920 -0.020 -0.222 45.1  995.9  108.1
   173.2    0.0 -397.8  199.8 -0.917 -0.023 -0.252 45.0 1003.3  108.7
   173.7    0.0 -417.8  219.8 -0.912 -0.018 -0.284 45.1 1015.3   94.2
   174.0    0.0 -437.7  239.7 -0.910 -0.021 -0.303 45.1 1021.3   89.6
   174.6    0.0 -457.8  259.9 -0.904 -0.019 -0.328 45.1 1028.8   76.8
   174.9    0.0 -477.7  279.8 -0.902 -0.022 -0.342 45.1 1037.0   78.7
   175.6    0.0 -497.7  299.8 -0.900 -0.021 -0.357 45.1 1043.1   66.5
   175.9    0.0 -517.6  319.7 -0.898 -0.023 -0.366 45.0 1043.3   66.6
   176.5    0.0 -537.8  339.9 -0.893 -0.021 -0.383 45.1 1050.7   54.6
